time(s),dP2(Pa)
1519510921.364415,  -11.153679
1519510921.392982,  -11.153679
1519510921.421538,  -11.153679
1519510921.450093,  -11.201141
1519510921.478652,  -11.248604
1519510921.507211,  -11.248604
1519510921.535765,  -11.201141
1519510921.564313,  -11.272335
1519510921.592872,  -11.296066
1519510921.621433,  -11.248604
1519510921.649986,  -11.177410
1519510921.678541,  -11.129948
1519510921.707103,  -11.177410
1519510921.735683,  -11.248604
1519510921.764264,  -11.272335
1519510921.792860,  -11.224873
1519510921.821446,  -11.201141
1519510921.850003,  -11.153679
1519510921.878556,  -11.272335
1519510921.907109,  -11.201141
1519510921.935655,  -11.201141
1519510921.964201,  -11.224873
1519510921.992752,  -11.272335
1519510922.021295,  -11.153679
1519510922.049851,  -11.201141
1519510922.078394,  -11.177410
1519510922.106948,  -11.224873
1519510922.135489,  -11.201141
1519510922.164039,  -11.129948
1519510922.192602,  -11.153679
1519510922.221153,  -11.082485
1519510922.249703,  -11.106216
1519510922.278248,  -11.129948
1519510922.306808,  -11.153679
1519510922.335370,  -11.248604
1519510922.363926,  -11.201141
1519510922.392482,  -11.201141
1519510922.421039,  -11.153679
1519510922.449600,  -11.224873
1519510922.478149,  -11.201141
1519510922.506703,  -11.201141
1519510922.535258,  -11.201141
1519510922.563816,  -11.153679
1519510922.592374,  -11.153679
1519510922.620913,  -11.177410
1519510922.649464,  -11.224873
1519510922.678011,  -11.224873
1519510922.706568,  -11.248604
1519510922.735118,  -11.248604
1519510922.763664,  -11.177410
1519510922.792230,  -11.224873
1519510922.820795,  -11.248604
1519510922.849346,  -11.248604
1519510922.877893,  -11.177410
1519510922.906441,  -11.177410
1519510922.934998,  -11.224873
1519510922.963548,  -11.343529
1519510922.992092,  -11.177410
1519510923.020684,  -11.272335
1519510923.049236,  -11.177410
1519510923.077781,  -11.224873
1519510923.106335,  -11.153679
1519510923.134883,  -11.201141
1519510923.163441,  -11.296066
1519510923.191991,  -11.296066
1519510923.220549,  -11.248604
1519510923.249110,  -11.129948
1519510923.277658,  -11.035023
1519510923.306229,  -11.058754
1519510923.334820,  -11.082485
1519510923.363388,  -11.058754
1519510923.391949,  -11.153679
1519510923.420518,  -11.177410
1519510923.449086,  -11.177410
1519510923.477648,  -11.224873
1519510923.506213,  -11.177410
1519510923.534786,  -11.153679
1519510923.563361,  -11.129948
1519510923.591921,  -11.201141
1519510923.620470,  -11.177410
1519510923.649019,  -11.201141
1519510923.677581,  -11.248604
1519510923.706148,  -11.272335
1519510923.734713,  -11.224873
1519510923.763283,  -11.129948
1519510923.791838,  -11.224873
1519510923.820400,  -11.177410
1519510923.848942,  -11.201141
1519510923.877493,  -11.106216
1519510923.906047,  -11.129948
1519510923.934599,  -11.153679
1519510923.963158,  -11.224873
1519510923.991732,  -11.177410
1519510924.020301,  -11.177410
1519510924.048862,  -11.201141
1519510924.077435,  -11.224873
1519510924.106005,  -11.177410
1519510924.134567,  -11.248604
1519510924.163130,  -11.224873
1519510924.191683,  -11.153679
1519510924.220233,  -11.153679
1519510924.248781,  -11.201141
1519510924.277329,  -11.224873
1519510924.305880,  -11.177410
1519510924.334435,  -11.129948
1519510924.362997,  -11.296066
1519510924.391544,  -11.296066
1519510924.420082,  -11.224873
1519510924.448640,  -11.224873
1519510924.477193,  -11.201141
1519510924.505747,  -11.272335
1519510924.534305,  -11.248604
1519510924.562886,  -11.248604
1519510924.591445,  -11.272335
1519510924.620007,  -11.248604
1519510924.648564,  -11.248604
1519510924.677123,  -11.201141
1519510924.705691,  -11.272335
1519510924.734270,  -11.272335
1519510924.762838,  -11.296066
1519510924.791455,  -11.224873
1519510924.820066,  -11.248604
1519510924.848641,  -11.224873
1519510924.877215,  -11.224873
1519510924.905788,  -11.224873
1519510924.934352,  -11.224873
1519510924.962928,  -11.248604
1519510924.991489,  -11.224873
1519510925.020061,  -11.248604
1519510925.048623,  -11.201141
1519510925.077192,  -11.248604
1519510925.105761,  -11.153679
1519510925.134334,  -11.224873
1519510925.162928,  -11.153679
1519510925.191498,  -11.248604
1519510925.220071,  -11.177410
1519510925.248640,  -11.177410
1519510925.277206,  -11.129948
1519510925.305776,  -11.129948
1519510925.334345,  -11.129948
1519510925.362936,  -11.153679
1519510925.391520,  -11.153679
1519510925.420099,  -11.224873
1519510925.448659,  -11.129948
1519510925.477216,  -11.248604
1519510925.505773,  -11.153679
1519510925.534332,  -11.082485
1519510925.562900,  -11.177410
1519510925.591448,  -11.106216
1519510925.620001,  -11.201141
1519510925.648559,  -11.129948
1519510925.677120,  -11.129948
1519510925.705677,  -11.153679
1519510925.734243,  -11.129948
1519510925.762805,  -11.058754
1519510925.791364,  -11.177410
1519510925.819931,  -11.153679
1519510925.848491,  -11.177410
1519510925.877058,  -11.153679
1519510925.905634,  -11.153679
1519510925.934216,  -11.177410
1519510925.962782,  -11.201141
1519510925.991329,  -11.058754
1519510926.019880,  -11.201141
1519510926.048429,  -11.201141
1519510926.076978,  -11.201141
1519510926.105535,  -11.153679
1519510926.134095,  -11.153679
1519510926.162682,  -11.129948
1519510926.191246,  -11.153679
1519510926.219795,  -11.177410
1519510926.248345,  -11.153679
1519510926.276894,  -11.106216
1519510926.305482,  -11.153679
1519510926.334081,  -11.129948
1519510926.362640,  -11.106216
1519510926.391194,  -11.082485
1519510926.419748,  -11.153679
1519510926.448293,  -11.082485
1519510926.476836,  -11.129948
1519510926.505392,  -11.177410
1519510926.533959,  -11.153679
1519510926.562522,  -11.129948
1519510926.591078,  -11.058754
1519510926.619632,  -11.129948
1519510926.648191,  -11.082485
1519510926.676749,  -11.058754
1519510926.705309,  -11.035023
1519510926.733874,  -11.129948
1519510926.762449,  -11.129948
1519510926.791012,  -11.153679
1519510926.819578,  -11.129948
1519510926.848134,  -11.177410
1519510926.876699,  -11.082485
1519510926.905261,  -11.177410
1519510926.933818,  -11.082485
1519510926.962373,  -11.129948
1519510926.990919,  -11.153679
1519510927.019466,  -11.106216
1519510927.048013,  -11.082485
1519510927.076565,  -11.035023
1519510927.105117,  -11.153679
1519510927.133681,  -11.153679
1519510927.162258,  -11.082485
1519510927.190875,  -11.082485
1519510927.219452,  -11.035023
1519510927.247993,  -11.082485
1519510927.276541,  -11.129948
1519510927.305104,  -11.106216
1519510927.333667,  -11.153679
1519510927.362233,  -11.082485
1519510927.390797,  -11.035023
1519510927.419362,  -11.058754
1519510927.447924,  -11.082485
1519510927.476496,  -11.106216
1519510927.505051,  -11.058754
1519510927.533615,  -11.058754
1519510927.562180,  -11.129948
1519510927.590754,  -11.129948
1519510927.619306,  -11.058754
1519510927.647868,  -11.058754
1519510927.676428,  -11.106216
1519510927.704981,  -11.082485
1519510927.733537,  -11.035023
1519510927.762106,  -10.987560
1519510927.790725,  -11.058754
1519510927.819317,  -11.129948
1519510927.847866,  -11.129948
1519510927.876410,  -11.153679
1519510927.904966,  -11.106216
1519510927.933522,  -11.058754
1519510927.962086,  -11.129948
1519510927.990687,  -11.106216
1519510928.019238,  -11.129948
1519510928.047791,  -11.129948
1519510928.076344,  -11.035023
1519510928.104895,  -11.106216
1519510928.133466,  -11.082485
1519510928.162030,  -11.129948
1519510928.190598,  -11.106216
1519510928.219165,  -11.153679
1519510928.247748,  -11.153679
1519510928.276326,  -11.177410
1519510928.304894,  -11.153679
1519510928.333475,  -11.082485
1519510928.362047,  -11.082485
1519510928.390612,  -11.153679
1519510928.419177,  -11.201141
1519510928.447740,  -11.153679
1519510928.476303,  -11.177410
1519510928.504880,  -11.201141
1519510928.533465,  -11.177410
1519510928.562039,  -11.177410
1519510928.590617,  -11.201141
1519510928.619192,  -11.058754
1519510928.647782,  -11.129948
1519510928.676351,  -11.224873
1519510928.704927,  -11.153679
1519510928.733496,  -11.106216
1519510928.762066,  -11.153679
1519510928.790690,  -11.129948
1519510928.819270,  -11.129948
1519510928.847868,  -11.106216
1519510928.876437,  -11.082485
1519510928.905009,  -11.129948
1519510928.933583,  -11.153679
1519510928.962164,  -11.177410
1519510928.990739,  -11.153679
1519510929.019303,  -11.129948
1519510929.047873,  -11.224873
1519510929.076452,  -11.248604
1519510929.105022,  -11.224873
1519510929.133587,  -11.201141
1519510929.162153,  -11.153679
1519510929.190722,  -11.177410
1519510929.219280,  -11.082485
1519510929.247839,  -11.153679
1519510929.276391,  -11.106216
1519510929.304957,  -11.248604
1519510929.333549,  -11.201141
1519510929.362119,  -11.177410
1519510929.390707,  -11.177410
1519510929.419266,  -11.153679
1519510929.447829,  -11.129948
1519510929.476389,  -11.129948
1519510929.504958,  -11.153679
1519510929.533517,  -11.177410
1519510929.562070,  -11.224873
1519510929.590678,  -11.153679
1519510929.619234,  -11.201141
1519510929.647785,  -11.201141
1519510929.676347,  -11.224873
1519510929.704917,  -11.153679
1519510929.733460,  -11.129948
1519510929.762017,  -11.201141
1519510929.790564,  -11.248604
1519510929.819119,  -11.248604
1519510929.847676,  -11.224873
1519510929.876233,  -11.224873
1519510929.904819,  -11.201141
1519510929.933369,  -11.106216
1519510929.961912,  -11.201141
1519510929.990471,  -11.177410
1519510930.019026,  -11.177410
1519510930.047582,  -11.224873
1519510930.076145,  -11.201141
1519510930.104707,  -11.272335
1519510930.133274,  -11.296066
1519510930.161843,  -11.224873
1519510930.190400,  -11.153679
1519510930.218947,  -11.129948
1519510930.247502,  -11.177410
1519510930.276056,  -11.177410
1519510930.304613,  -11.224873
1519510930.333169,  -11.129948
1519510930.361722,  -11.153679
1519510930.390276,  -11.201141
1519510930.418828,  -11.201141
1519510930.447373,  -11.177410
1519510930.475922,  -11.201141
1519510930.504477,  -11.129948
1519510930.533039,  -11.201141
1519510930.561602,  -11.177410
1519510930.590190,  -11.129948
1519510930.618759,  -11.201141
1519510930.647324,  -11.201141
1519510930.675894,  -11.177410
1519510930.704463,  -11.153679
1519510930.733028,  -11.129948
1519510930.761595,  -11.201141
1519510930.790221,  -11.153679
1519510930.818832,  -11.177410
1519510930.847397,  -11.272335
1519510930.875962,  -11.177410
1519510930.904534,  -11.153679
1519510930.933096,  -11.082485
1519510930.961658,  -11.153679
1519510930.990216,  -11.082485
1519510931.018780,  -11.201141
1519510931.047343,  -11.129948
1519510931.075914,  -11.153679
1519510931.104479,  -11.224873
1519510931.133060,  -11.224873
1519510931.161626,  -11.248604
1519510931.190190,  -11.248604
1519510931.218748,  -11.153679
1519510931.247304,  -11.224873
1519510931.275858,  -11.224873
1519510931.304427,  -11.224873
1519510931.333017,  -11.177410
1519510931.361592,  -11.153679
1519510931.390160,  -11.201141
1519510931.418724,  -11.177410
1519510931.447289,  -11.153679
1519510931.475857,  -11.153679
1519510931.504418,  -11.058754
1519510931.532967,  -11.082485
1519510931.561524,  -11.153679
1519510931.590083,  -11.129948
1519510931.618639,  -11.177410
1519510931.647205,  -11.129948
1519510931.675760,  -11.248604
1519510931.704309,  -11.248604
1519510931.732865,  -11.153679
1519510931.761406,  -11.248604
1519510931.789948,  -11.201141
1519510931.818493,  -11.201141
1519510931.847037,  -11.201141
1519510931.875589,  -11.177410
1519510931.904142,  -11.201141
1519510931.932717,  -11.201141
1519510931.961275,  -11.201141
1519510931.989844,  -11.224873
1519510932.018405,  -11.129948
1519510932.046959,  -11.058754
1519510932.075515,  -11.177410
1519510932.104065,  -11.177410
1519510932.132622,  -11.153679
1519510932.161187,  -11.248604
1519510932.189738,  -11.177410
1519510932.218311,  -11.153679
1519510932.246866,  -11.177410
1519510932.275410,  -11.082485
1519510932.303966,  -11.129948
1519510932.332550,  -11.129948
1519510932.361109,  -11.177410
1519510932.389663,  -11.224873
1519510932.418218,  -11.272335
1519510932.446769,  -11.224873
1519510932.475320,  -11.248604
1519510932.503878,  -11.153679
1519510932.532457,  -11.129948
1519510932.561018,  -11.177410
1519510932.589574,  -11.153679
1519510932.618134,  -11.177410
1519510932.646694,  -11.201141
1519510932.675249,  -11.224873
1519510932.703797,  -11.224873
1519510932.732352,  -11.153679
1519510932.760905,  -11.201141
1519510932.789446,  -11.106216
1519510932.817991,  -11.106216
1519510932.846537,  -11.106216
1519510932.875083,  -11.082485
1519510932.903646,  -11.129948
1519510932.932207,  -11.106216
1519510932.960770,  -11.177410
1519510932.989316,  -11.153679
1519510933.017864,  -11.153679
1519510933.046421,  -11.201141
1519510933.074980,  -11.153679
1519510933.103536,  -11.153679
1519510933.132104,  -11.177410
1519510933.160680,  -11.224873
1519510933.189250,  -11.224873
1519510933.217816,  -11.177410
1519510933.246389,  -11.201141
1519510933.274969,  -11.153679
1519510933.303535,  -11.153679
1519510933.332089,  -11.201141
1519510933.360701,  -11.129948
1519510933.389250,  -11.224873
1519510933.417797,  -11.248604
1519510933.446344,  -11.224873
1519510933.474892,  -11.201141
1519510933.503432,  -11.224873
1519510933.531978,  -11.201141
1519510933.560529,  -11.201141
1519510933.589083,  -11.224873
1519510933.617634,  -11.129948
1519510933.646169,  -11.201141
1519510933.674707,  -11.248604
1519510933.703266,  -11.296066
1519510933.731827,  -11.177410
1519510933.760383,  -11.272335
1519510933.789002,  -11.296066
1519510933.817640,  -11.153679
1519510933.846210,  -11.201141
1519510933.874767,  -11.224873
1519510933.903331,  -11.224873
1519510933.931877,  -11.201141
1519510933.960420,  -11.201141
1519510933.988963,  -11.296066
1519510934.017513,  -11.201141
1519510934.046087,  -11.296066
1519510934.074657,  -11.201141
1519510934.103217,  -11.272335
1519510934.131774,  -11.248604
1519510934.160313,  -11.248604
1519510934.188855,  -11.248604
1519510934.217402,  -11.224873
1519510934.245951,  -11.248604
1519510934.274499,  -11.224873
1519510934.303051,  -11.248604
1519510934.331609,  -11.153679
1519510934.360174,  -11.129948
1519510934.388723,  -11.177410
1519510934.417274,  -11.272335
1519510934.445817,  -11.201141
1519510934.474356,  -11.296066
1519510934.502895,  -11.343529
1519510934.531438,  -11.248604
1519510934.559978,  -11.153679
1519510934.588511,  -11.153679
1519510934.617051,  -11.153679
1519510934.645590,  -11.153679
1519510934.674129,  -11.153679
1519510934.702676,  -11.201141
1519510934.731220,  -11.319798
1519510934.759766,  -11.296066
1519510934.788353,  -11.153679
1519510934.816898,  -11.201141
1519510934.845447,  -11.224873
1519510934.873993,  -11.224873
1519510934.902551,  -11.177410
1519510934.931112,  -11.201141
1519510934.959677,  -11.224873
1519510934.988232,  -11.272335
1519510935.016784,  -11.058754
1519510935.045342,  -11.224873
1519510935.073906,  -11.248604
1519510935.102483,  -11.224873
1519510935.131052,  -11.201141
1519510935.159603,  -11.201141
1519510935.188143,  -11.177410
1519510935.216684,  -11.177410
1519510935.245219,  -11.224873
1519510935.273771,  -11.224873
1519510935.302379,  -11.248604
1519510935.330970,  -11.224873
1519510935.359529,  -11.201141
1519510935.388082,  -11.153679
1519510935.416623,  -11.201141
1519510935.445168,  -11.129948
1519510935.473738,  -11.248604
1519510935.502330,  -11.201141
1519510935.530866,  -11.129948
1519510935.559412,  -11.106216
1519510935.587967,  -11.082485
1519510935.616508,  -11.153679
1519510935.645041,  -11.201141
1519510935.673578,  -11.153679
1519510935.702117,  -11.201141
1519510935.730686,  -11.177410
1519510935.759234,  -11.201141
1519510935.787779,  -11.153679
1519510935.816327,  -11.201141
1519510935.844876,  -11.201141
1519510935.873430,  -11.177410
1519510935.901989,  -11.272335
1519510935.930544,  -11.224873
1519510935.959108,  -11.201141
1519510935.987670,  -11.201141
1519510936.016243,  -11.224873
1519510936.044817,  -11.177410
1519510936.073375,  -11.153679
1519510936.101919,  -11.224873
1519510936.130486,  -11.248604
1519510936.159062,  -11.177410
1519510936.187620,  -11.248604
1519510936.216174,  -11.129948
1519510936.244727,  -11.082485
1519510936.273292,  -11.129948
1519510936.301879,  -11.153679
1519510936.330441,  -11.177410
1519510936.358987,  -11.224873
1519510936.387541,  -11.248604
1519510936.416085,  -11.248604
1519510936.444640,  -11.201141
1519510936.473206,  -11.153679
1519510936.501759,  -11.201141
1519510936.530296,  -11.129948
1519510936.558833,  -11.153679
1519510936.587377,  -11.177410
1519510936.615924,  -11.201141
1519510936.644479,  -11.177410
1519510936.673052,  -11.177410
1519510936.701602,  -11.224873
1519510936.730148,  -11.153679
1519510936.758704,  -11.224873
1519510936.787279,  -11.201141
1519510936.815865,  -11.153679
1519510936.844469,  -11.153679
1519510936.873057,  -11.201141
1519510936.901621,  -11.129948
1519510936.930189,  -11.058754
1519510936.958757,  -11.082485
1519510936.987325,  -11.224873
1519510937.015884,  -11.153679
1519510937.044434,  -11.106216
1519510937.072990,  -11.177410
1519510937.101553,  -11.201141
1519510937.130120,  -11.224873
1519510937.158697,  -11.248604
1519510937.187250,  -11.201141
1519510937.215801,  -11.153679
1519510937.244339,  -11.201141
1519510937.272876,  -11.153679
1519510937.301423,  -11.201141
1519510937.329972,  -11.224873
1519510937.358527,  -11.248604
1519510937.387086,  -11.201141
1519510937.415638,  -11.153679
1519510937.444191,  -11.177410
1519510937.472760,  -11.224873
1519510937.501316,  -11.129948
1519510937.529862,  -11.106216
1519510937.558411,  -11.129948
1519510937.586963,  -11.177410
1519510937.615513,  -11.106216
1519510937.644058,  -11.129948
1519510937.672613,  -11.106216
1519510937.701150,  -11.153679
1519510937.729698,  -11.201141
1519510937.758246,  -11.224873
1519510937.786798,  -11.153679
1519510937.815334,  -11.153679
1519510937.843884,  -11.153679
1519510937.872436,  -11.201141
1519510937.900982,  -11.153679
1519510937.929528,  -11.153679
1519510937.958080,  -11.201141
1519510937.986628,  -11.177410
1519510938.015173,  -11.248604
1519510938.043717,  -11.201141
1519510938.072258,  -11.224873
1519510938.100857,  -11.201141
1519510938.129406,  -11.248604
1519510938.157956,  -11.272335
1519510938.186506,  -11.177410
1519510938.215050,  -11.153679
1519510938.243600,  -11.201141
1519510938.272150,  -11.153679
1519510938.300725,  -11.129948
1519510938.329302,  -11.224873
1519510938.357861,  -11.201141
1519510938.386420,  -11.082485
1519510938.414978,  -11.201141
1519510938.443538,  -11.177410
1519510938.472100,  -11.201141
1519510938.500701,  -11.177410
1519510938.529303,  -11.224873
1519510938.557856,  -11.201141
1519510938.586412,  -11.248604
1519510938.614961,  -11.177410
1519510938.643505,  -11.106216
1519510938.672065,  -11.224873
1519510938.700673,  -11.201141
1519510938.729231,  -11.177410
1519510938.757790,  -11.248604
1519510938.786341,  -11.201141
1519510938.814889,  -11.272335
1519510938.843434,  -11.201141
1519510938.871981,  -11.224873
1519510938.900531,  -11.201141
1519510938.929083,  -11.248604
1519510938.957633,  -11.201141
1519510938.986179,  -11.177410
1519510939.014728,  -11.153679
1519510939.043280,  -11.224873
1519510939.071838,  -11.224873
1519510939.100388,  -11.224873
1519510939.128940,  -11.272335
1519510939.157488,  -11.201141
1519510939.186038,  -11.248604
1519510939.214589,  -11.177410
1519510939.243130,  -11.177410
1519510939.271686,  -11.296066
1519510939.300245,  -11.224873
1519510939.328803,  -11.224873
1519510939.357347,  -11.201141
1519510939.385902,  -11.224873
1519510939.414458,  -11.224873
1519510939.443004,  -11.248604
1519510939.471545,  -11.248604
1519510939.500099,  -11.177410
1519510939.528641,  -11.224873
1519510939.557174,  -11.272335
1519510939.585728,  -11.248604
1519510939.614272,  -11.224873
1519510939.642817,  -11.201141
1519510939.671358,  -11.248604
1519510939.699902,  -11.201141
1519510939.728443,  -11.272335
1519510939.757001,  -11.201141
1519510939.785546,  -11.248604
1519510939.814180,  -11.319798
1519510939.842765,  -11.319798
1519510939.871315,  -11.153679
1519510939.899852,  -11.272335
1519510939.928397,  -11.224873
1519510939.956936,  -11.177410
1519510939.985478,  -11.224873
1519510940.014037,  -11.201141
1519510940.042589,  -11.224873
1519510940.071134,  -11.153679
1519510940.099693,  -11.201141
1519510940.128263,  -11.106216
1519510940.156825,  -11.248604
1519510940.185384,  -11.153679
1519510940.213937,  -11.153679
1519510940.242490,  -11.224873
1519510940.271043,  -11.153679
1519510940.299598,  -11.248604
1519510940.328176,  -11.224873
1519510940.356780,  -11.224873
1519510940.385363,  -11.224873
1519510940.413918,  -11.248604
1519510940.442483,  -11.177410
1519510940.471038,  -11.201141
1519510940.499598,  -11.201141
1519510940.528160,  -11.224873
1519510940.556715,  -11.248604
1519510940.585274,  -11.153679
1519510940.613835,  -11.272335
1519510940.642402,  -11.248604
1519510940.670963,  -11.177410
1519510940.699516,  -11.272335
1519510940.728069,  -11.224873
1519510940.756618,  -11.177410
1519510940.785169,  -11.153679
1519510940.813719,  -11.248604
1519510940.842338,  -11.343529
1519510940.870888,  -11.201141
1519510940.899440,  -11.224873
1519510940.927992,  -11.272335
1519510940.956555,  -11.129948
1519510940.985120,  -11.201141
1519510941.013675,  -11.201141
1519510941.042310,  -11.296066
1519510941.070869,  -11.248604
1519510941.099421,  -11.177410
1519510941.127983,  -11.177410
1519510941.156553,  -11.224873
1519510941.185112,  -11.201141
1519510941.213674,  -11.153679
1519510941.242236,  -11.224873
1519510941.270792,  -11.153679
1519510941.299384,  -11.224873
1519510941.327985,  -11.177410
1519510941.356553,  -11.177410
1519510941.385111,  -11.224873
1519510941.413678,  -11.177410
1519510941.442235,  -11.224873
1519510941.470783,  -11.248604
1519510941.499350,  -11.201141
1519510941.527902,  -11.224873
1519510941.556459,  -11.224873
1519510941.585008,  -11.224873
1519510941.613563,  -11.153679
1519510941.642119,  -11.224873
1519510941.670684,  -11.153679
1519510941.699235,  -11.153679
1519510941.727801,  -11.177410
1519510941.756354,  -11.153679
1519510941.784912,  -11.201141
1519510941.813463,  -11.177410
1519510941.842010,  -11.177410
1519510941.870563,  -11.201141
1519510941.899113,  -11.224873
1519510941.927657,  -11.319798
1519510941.956196,  -11.224873
1519510941.984731,  -11.201141
1519510942.013272,  -11.224873
1519510942.041821,  -11.224873
1519510942.070365,  -11.272335
1519510942.098931,  -11.248604
1519510942.127488,  -11.248604
1519510942.156041,  -11.224873
1519510942.184594,  -11.248604
1519510942.213161,  -11.224873
1519510942.241726,  -11.177410
1519510942.270281,  -11.224873
1519510942.298833,  -11.224873
1519510942.327393,  -11.296066
1519510942.355959,  -11.248604
1519510942.384512,  -11.248604
1519510942.413074,  -11.248604
1519510942.441639,  -11.272335
1519510942.470205,  -11.296066
1519510942.498749,  -11.201141
1519510942.527295,  -11.296066
1519510942.555832,  -11.224873
1519510942.584373,  -11.272335
1519510942.612917,  -11.224873
1519510942.641455,  -11.272335
1519510942.669999,  -11.272335
1519510942.698545,  -11.248604
1519510942.727090,  -11.248604
1519510942.755656,  -11.201141
1519510942.784226,  -11.129948
1519510942.812802,  -11.201141
1519510942.841395,  -11.272335
1519510942.869964,  -11.248604
1519510942.898524,  -11.129948
1519510942.927083,  -11.319798
1519510942.955642,  -11.177410
1519510942.984202,  -11.319798
1519510943.012765,  -11.177410
1519510943.041326,  -11.224873
1519510943.069887,  -11.272335
1519510943.098445,  -11.201141
1519510943.127009,  -11.201141
1519510943.155575,  -11.224873
1519510943.184130,  -11.224873
1519510943.212689,  -11.153679
1519510943.241234,  -11.224873
1519510943.269771,  -11.153679
1519510943.298311,  -11.177410
1519510943.326855,  -11.224873
1519510943.355404,  -11.224873
1519510943.383954,  -11.177410
1519510943.412509,  -11.224873
1519510943.441063,  -11.201141
1519510943.469608,  -11.201141
1519510943.498151,  -11.296066
1519510943.526686,  -11.201141
1519510943.555228,  -11.248604
1519510943.583779,  -11.224873
1519510943.612334,  -11.153679
1519510943.640888,  -11.153679
1519510943.669444,  -11.201141
1519510943.698009,  -11.272335
1519510943.726572,  -11.248604
1519510943.755143,  -11.248604
1519510943.783708,  -11.272335
1519510943.812261,  -11.153679
1519510943.840854,  -11.129948
1519510943.869398,  -11.106216
1519510943.897926,  -11.248604
1519510943.926456,  -11.224873
1519510943.954983,  -11.248604
1519510943.983523,  -11.248604
1519510944.012056,  -11.248604
1519510944.040588,  -11.248604
1519510944.069139,  -11.272335
1519510944.097710,  -11.296066
1519510944.126266,  -11.224873
1519510944.154798,  -11.201141
1519510944.183355,  -11.224873
1519510944.211897,  -11.248604
1519510944.240432,  -11.224873
1519510944.268971,  -11.248604
1519510944.297564,  -11.201141
1519510944.326138,  -11.272335
1519510944.354671,  -11.177410
1519510944.383218,  -11.177410
1519510944.411756,  -11.201141
1519510944.440290,  -11.248604
1519510944.468825,  -11.201141
1519510944.497366,  -11.201141
1519510944.525937,  -11.177410
1519510944.554479,  -11.201141
1519510944.583025,  -11.248604
1519510944.611572,  -11.153679
1519510944.640129,  -11.177410
1519510944.668682,  -11.224873
1519510944.697236,  -11.153679
1519510944.725796,  -11.201141
1519510944.754365,  -11.153679
1519510944.782916,  -11.177410
1519510944.811471,  -11.201141
1519510944.840026,  -11.201141
1519510944.868583,  -11.201141
1519510944.897156,  -11.248604
1519510944.925719,  -11.319798
1519510944.954287,  -11.224873
1519510944.982865,  -11.224873
1519510945.011428,  -11.201141
1519510945.040002,  -11.201141
1519510945.068564,  -11.177410
1519510945.097134,  -11.201141
1519510945.125717,  -11.248604
1519510945.154292,  -11.177410
1519510945.182869,  -11.177410
1519510945.211427,  -11.153679
1519510945.239988,  -11.248604
1519510945.268553,  -11.224873
1519510945.297103,  -11.201141
1519510945.325647,  -11.201141
1519510945.354217,  -11.224873
1519510945.382772,  -11.177410
1519510945.411319,  -11.201141
1519510945.439860,  -11.272335
1519510945.468402,  -11.224873
1519510945.496952,  -11.248604
1519510945.525489,  -11.272335
1519510945.554022,  -11.248604
1519510945.582572,  -11.224873
1519510945.611107,  -11.177410
1519510945.639642,  -11.224873
1519510945.668178,  -11.224873
1519510945.696715,  -11.224873
1519510945.725259,  -11.177410
1519510945.753813,  -11.129948
1519510945.782375,  -11.153679
1519510945.810949,  -11.153679
1519510945.839521,  -11.129948
1519510945.868068,  -11.272335
1519510945.896649,  -11.201141
1519510945.925205,  -11.201141
1519510945.953764,  -11.201141
1519510945.982322,  -11.201141
1519510946.010870,  -11.201141
1519510946.039426,  -11.153679
1519510946.067977,  -11.201141
1519510946.096526,  -11.177410
1519510946.125090,  -11.177410
1519510946.153654,  -11.201141
1519510946.182222,  -11.224873
1519510946.210817,  -11.272335
1519510946.239376,  -11.201141
1519510946.267945,  -11.153679
1519510946.296529,  -11.201141
1519510946.325097,  -11.248604
1519510946.353663,  -11.177410
1519510946.382221,  -11.201141
1519510946.410785,  -11.153679
1519510946.439346,  -11.224873
1519510946.467897,  -11.177410
1519510946.496438,  -11.177410
1519510946.525005,  -11.248604
1519510946.553545,  -11.272335
1519510946.582095,  -11.177410
1519510946.610694,  -11.201141
1519510946.639247,  -11.201141
1519510946.667794,  -11.177410
1519510946.696344,  -11.177410
1519510946.724895,  -11.224873
1519510946.753422,  -11.201141
1519510946.781954,  -11.272335
1519510946.810487,  -11.201141
1519510946.839027,  -11.224873
1519510946.867565,  -11.248604
1519510946.896108,  -11.177410
1519510946.924664,  -11.129948
1519510946.953232,  -11.224873
1519510946.981792,  -11.224873
1519510947.010346,  -11.224873
1519510947.038887,  -11.177410
1519510947.067422,  -11.272335
1519510947.095979,  -11.343529
1519510947.124523,  -11.248604
1519510947.153072,  -11.272335
1519510947.181607,  -11.201141
1519510947.210156,  -11.248604
1519510947.238711,  -11.248604
1519510947.267259,  -11.248604
1519510947.295873,  -11.272335
1519510947.324504,  -11.177410
1519510947.353065,  -11.224873
1519510947.381606,  -11.224873
1519510947.410144,  -11.201141
1519510947.438686,  -11.224873
1519510947.467233,  -11.272335
1519510947.495783,  -11.224873
1519510947.524351,  -11.272335
1519510947.552905,  -11.272335
1519510947.581448,  -11.224873
1519510947.609991,  -11.272335
1519510947.638537,  -11.201141
1519510947.667072,  -11.224873
1519510947.695609,  -11.201141
1519510947.724147,  -11.272335
1519510947.752707,  -11.201141
1519510947.781252,  -11.201141
1519510947.809792,  -11.177410
1519510947.838336,  -11.201141
1519510947.866882,  -11.177410
1519510947.895420,  -11.153679
1519510947.923960,  -11.319798
1519510947.952513,  -11.177410
