time(s),dP1(Pa)
1519510953.021475,  0.688206
1519510953.050739,  0.640743
1519510953.079957,  0.759399
1519510953.109169,  0.640743
1519510953.138390,  0.640743
1519510953.167610,  0.688206
1519510953.196816,  0.711937
1519510953.226035,  0.593281
1519510953.255281,  0.688206
1519510953.284499,  0.640743
1519510953.313742,  0.593281
1519510953.343016,  0.664474
1519510953.372243,  0.688206
1519510953.401463,  0.593281
1519510953.430676,  0.617012
1519510953.459885,  0.640743
1519510953.489098,  0.617012
1519510953.518315,  0.640743
1519510953.547521,  0.640743
1519510953.576730,  0.640743
1519510953.605941,  0.664474
1519510953.635148,  0.711937
1519510953.664361,  0.711937
1519510953.693573,  0.640743
1519510953.722787,  0.664474
1519510953.751999,  0.688206
1519510953.781223,  0.664474
1519510953.810440,  0.711937
1519510953.839660,  0.759399
1519510953.868879,  0.640743
1519510953.898098,  0.688206
1519510953.927329,  0.711937
1519510953.956536,  0.711937
1519510953.985751,  0.711937
1519510954.014960,  0.617012
1519510954.044176,  0.664474
1519510954.073398,  0.735668
1519510954.102633,  0.664474
1519510954.131858,  0.664474
1519510954.161100,  0.711937
1519510954.190340,  0.664474
1519510954.219562,  0.711937
1519510954.248775,  0.664474
1519510954.277989,  0.640743
1519510954.307207,  0.735668
1519510954.336430,  0.617012
1519510954.365650,  0.711937
1519510954.394890,  0.688206
1519510954.424108,  0.711937
1519510954.453329,  0.688206
1519510954.482556,  0.640743
1519510954.511777,  0.664474
1519510954.541003,  0.664474
1519510954.570219,  0.640743
1519510954.599439,  0.664474
1519510954.628642,  0.617012
1519510954.657858,  0.617012
1519510954.687070,  0.664474
1519510954.716277,  0.688206
1519510954.745495,  0.711937
1519510954.774709,  0.664474
1519510954.803979,  0.664474
1519510954.833219,  0.711937
1519510954.862455,  0.711937
1519510954.891664,  0.688206
1519510954.920887,  0.688206
1519510954.950101,  0.688206
1519510954.979325,  0.711937
1519510955.008546,  0.688206
1519510955.037761,  0.664474
1519510955.066978,  0.711937
1519510955.096198,  0.664474
1519510955.125421,  0.617012
1519510955.154645,  0.688206
1519510955.183885,  0.735668
1519510955.213094,  0.688206
1519510955.242316,  0.640743
1519510955.271537,  0.664474
1519510955.300766,  0.664474
1519510955.329987,  0.711937
1519510955.359215,  0.688206
1519510955.388429,  0.711937
1519510955.417653,  0.711937
1519510955.446874,  0.688206
1519510955.476086,  0.664474
1519510955.505314,  0.664474
1519510955.534534,  0.688206
1519510955.563754,  0.711937
1519510955.592965,  0.688206
1519510955.622189,  0.664474
1519510955.651414,  0.664474
1519510955.680639,  0.664474
1519510955.709862,  0.688206
1519510955.739080,  0.640743
1519510955.768317,  0.711937
1519510955.797532,  0.688206
1519510955.826760,  0.688206
