time(s),dP1(Pa)
1519511792.723669,  83.035580
1519511792.752810,  81.303200
1519511792.781942,  80.567532
1519511792.811084,  80.164101
1519511792.840230,  78.858883
1519511792.869370,  77.909634
1519511792.898516,  79.238583
1519511792.927665,  79.096195
1519511792.956825,  79.096195
1519511792.985979,  77.767246
1519511793.015114,  76.058598
1519511793.044259,  74.848305
1519511793.073395,  73.875324
1519511793.102533,  72.546375
1519511793.131676,  71.122501
1519511793.160813,  69.722359
1519511793.189957,  69.200272
1519511793.219097,  68.440872
1519511793.248235,  68.037441
1519511793.277375,  66.423717
1519511793.306521,  65.877899
1519511793.335649,  65.379543
1519511793.364788,  63.647163
1519511793.393955,  64.311638
1519511793.423101,  64.311638
1519511793.452244,  63.575970
1519511793.481375,  62.555527
1519511793.510507,  62.341946
1519511793.539642,  62.365677
1519511793.568776,  62.152096
1519511793.597920,  62.365677
1519511793.627057,  64.169250
1519511793.656197,  63.789551
1519511793.685325,  64.216713
1519511793.714461,  64.572681
1519511793.743602,  62.365677
1519511793.772749,  62.389408
1519511793.801881,  62.413139
1519511793.831012,  60.894341
1519511793.860151,  59.067036
1519511793.889292,  57.500774
1519511793.918432,  56.646450
1519511793.947571,  56.456600
1519511793.976712,  55.412426
1519511794.005856,  53.917358
1519511794.035003,  54.083477
1519511794.064147,  53.727509
1519511794.093279,  54.486908
1519511794.122417,  53.561390
1519511794.151558,  52.232441
1519511794.180698,  53.063034
1519511794.209826,  53.063034
1519511794.238953,  53.727509
1519511794.268092,  54.273327
1519511794.297222,  55.103920
1519511794.326360,  54.486908
1519511794.355494,  53.347809
1519511794.384628,  52.517216
1519511794.413836,  52.825722
1519511794.442980,  51.235729
1519511794.472144,  50.713642
1519511794.501280,  50.689911
1519511794.530429,  49.977974
1519511794.559576,  50.856030
1519511794.588711,  49.811855
1519511794.617850,  51.544235
1519511794.646984,  49.835587
1519511794.676132,  49.906780
1519511794.705286,  49.835587
1519511794.734445,  48.601562
1519511794.763593,  47.842163
1519511794.792742,  48.411713
1519511794.821893,  47.248882
1519511794.851039,  47.509926
1519511794.880178,  45.492771
1519511794.909326,  44.757103
1519511794.938482,  46.204708
1519511794.967620,  45.777546
1519511794.996759,  44.780834
1519511795.025901,  43.380692
1519511795.055028,  43.926510
1519511795.084161,  43.143379
1519511795.113285,  41.814430
1519511795.142429,  42.170399
1519511795.171559,  41.861893
1519511795.200698,  42.597561
1519511795.229839,  42.217861
1519511795.258984,  43.190842
1519511795.288131,  42.526367
1519511795.317271,  41.909355
1519511795.346409,  40.604137
1519511795.375552,  39.654888
1519511795.404703,  39.654888
1519511795.433855,  39.963394
1519511795.463002,  38.468327
1519511795.492156,  38.586983
1519511795.521308,  40.580406
1519511795.550452,  41.055031
1519511795.579601,  41.434731
1519511795.608750,  42.455173
1519511795.637895,  42.217861
1519511795.667037,  42.028011
1519511795.696171,  41.885624
1519511795.725305,  41.505924
1519511795.754451,  40.770256
1519511795.783589,  41.387268
1519511795.812733,  42.241592
1519511795.841886,  41.861893
1519511795.871040,  40.936375
1519511795.900184,  41.031300
1519511795.929399,  41.363537
1519511795.958548,  40.627869
1519511795.987691,  39.441307
1519511796.016834,  41.221149
1519511796.045981,  42.383980
1519511796.075139,  42.431442
1519511796.104279,  42.929798
1519511796.133423,  43.333229
1519511796.162580,  43.760391
1519511796.191727,  44.828297
1519511796.220872,  45.279190
1519511796.250015,  46.157246
1519511796.279173,  45.635159
1519511796.308341,  45.326653
1519511796.337485,  45.872471
1519511796.366632,  45.967396
1519511796.395787,  46.750526
1519511796.424936,  46.726795
1519511796.454103,  47.509926
1519511796.483267,  48.198132
1519511796.512417,  47.913357
1519511796.541559,  48.791412
1519511796.570715,  49.598274
1519511796.599861,  51.473042
1519511796.629007,  50.974686
1519511796.658150,  50.333942
1519511796.687294,  53.086765
1519511796.716445,  55.222576
1519511796.745598,  55.720932
1519511796.774761,  55.981976
1519511796.803932,  56.504063
1519511796.833091,  55.436157
1519511796.862251,  54.819145
1519511796.891403,  53.205421
1519511796.920554,  52.707066
1519511796.949718,  52.422291
1519511796.978861,  52.517216
1519511797.008000,  53.086765
1519511797.037149,  52.659603
1519511797.066288,  52.564678
1519511797.095428,  52.398560
1519511797.124570,  52.042591
1519511797.153714,  52.469753
1519511797.182859,  52.564678
1519511797.212002,  52.612141
1519511797.241145,  53.086765
1519511797.270284,  54.249596
1519511797.299428,  54.036015
1519511797.328565,  54.249596
1519511797.357700,  54.486908
1519511797.386832,  54.747952
1519511797.415966,  53.822433
1519511797.445114,  57.785549
1519511797.474279,  58.782261
1519511797.503420,  59.209423
1519511797.532567,  59.470467
1519511797.561705,  64.169250
1519511797.590854,  66.305061
1519511797.619979,  66.328793
1519511797.649118,  67.135654
1519511797.678281,  65.593124
1519511797.707423,  62.341946
1519511797.736571,  62.982689
1519511797.765713,  64.928650
1519511797.794868,  66.257599
1519511797.824016,  64.596413
1519511797.853160,  65.498199
1519511797.882306,  63.623432
1519511797.911439,  64.311638
1519511797.940597,  64.786263
1519511797.969736,  65.071037
1519511797.998879,  65.521931
1519511798.028031,  66.471180
1519511798.057168,  66.471180
1519511798.086307,  67.705204
1519511798.115457,  66.874611
1519511798.144604,  66.399986
1519511798.173745,  64.976112
1519511798.202895,  65.071037
1519511798.232039,  63.884476
1519511798.261181,  65.189693
1519511798.290310,  63.813282
1519511798.319443,  61.796127
1519511798.348580,  62.033440
1519511798.377711,  61.274040
1519511798.406844,  61.630009
1519511798.435985,  62.294483
1519511798.465130,  60.941803
1519511798.494274,  61.036728
1519511798.523407,  61.819859
1519511798.552553,  62.958958
1519511798.581695,  65.355812
1519511798.610881,  66.423717
1519511798.640016,  65.711781
1519511798.669155,  65.735512
1519511798.698297,  65.498199
1519511798.727434,  65.521931
1519511798.756568,  64.999844
1519511798.785694,  64.145519
1519511798.814842,  63.552238
1519511798.844038,  63.386120
1519511798.873160,  65.901630
1519511798.902297,  67.444160
1519511798.931424,  65.972824
1519511798.960552,  67.420429
1519511798.989680,  65.949093
1519511799.018805,  67.491623
1519511799.047939,  66.044018
1519511799.077104,  68.417141
1519511799.106246,  73.329506
1519511799.135387,  73.210850
1519511799.164531,  74.088905
1519511799.193671,  71.407276
1519511799.222814,  71.668320
1519511799.251950,  71.264889
1519511799.281092,  70.007133
1519511799.310229,  68.796841
1519511799.339373,  68.868034
1519511799.368513,  68.322216
1519511799.397657,  67.966248
1519511799.426812,  66.399986
1519511799.455953,  66.020287
1519511799.485105,  66.162674
1519511799.514273,  64.738800
1519511799.543418,  64.287907
1519511799.572572,  61.891052
1519511799.601723,  60.277328
1519511799.630873,  61.060459
1519511799.660012,  60.585835
1519511799.689155,  62.009708
1519511799.718294,  63.813282
1519511799.747434,  68.061172
1519511799.776579,  73.115925
1519511799.805713,  76.675610
1519511799.834849,  73.661743
1519511799.863989,  71.051308
1519511799.893132,  69.390121
1519511799.922280,  70.054596
1519511799.951425,  72.736225
1519511799.980576,  71.383545
1519511800.009719,  71.810707
1519511800.038865,  71.644588
1519511800.068012,  73.732937
1519511800.097167,  72.024288
1519511800.126296,  70.196983
1519511800.155442,  71.620857
1519511800.184597,  70.410564
1519511800.213748,  68.583260
1519511800.242955,  66.328793
1519511800.272096,  64.454025
1519511800.301245,  65.450737
1519511800.330384,  63.979401
1519511800.359521,  62.531796
1519511800.388666,  60.063747
1519511800.417808,  61.392696
1519511800.446952,  60.989265
1519511800.476093,  61.416428
1519511800.505240,  62.958958
1519511800.534383,  65.735512
1519511800.563530,  69.010422
1519511800.592677,  69.508778
1519511800.621829,  69.390121
1519511800.650979,  69.508778
1519511800.680123,  69.864746
1519511800.709265,  69.651165
1519511800.738397,  67.444160
1519511800.767531,  65.047306
1519511800.796672,  66.115211
1519511800.825817,  65.355812
1519511800.854963,  62.792839
1519511800.884125,  64.833725
1519511800.913272,  62.935226
1519511800.942428,  62.341946
1519511800.971558,  62.721645
1519511801.000696,  62.674183
1519511801.029830,  62.674183
1519511801.058962,  61.938515
1519511801.088097,  60.918072
1519511801.117235,  59.873898
1519511801.146371,  59.921360
1519511801.175512,  58.877186
1519511801.204674,  58.497486
1519511801.233861,  58.426292
1519511801.263000,  59.992554
1519511801.292148,  59.161961
1519511801.321280,  58.711067
1519511801.350417,  57.429581
1519511801.379553,  57.168537
1519511801.408690,  56.243019
1519511801.437837,  55.720932
1519511801.466987,  54.249596
1519511801.496134,  53.371540
1519511801.525276,  53.846165
1519511801.554425,  54.700489
1519511801.583573,  55.032726
1519511801.612721,  55.222576
1519511801.641880,  54.486908
1519511801.671039,  53.822433
1519511801.700177,  53.181690
1519511801.729321,  53.798702
1519511801.758472,  52.754528
1519511801.787627,  52.446022
1519511801.816779,  51.211998
1519511801.845934,  50.689911
1519511801.875084,  51.686623
1519511801.904234,  50.262749
1519511801.933384,  50.310211
1519511801.962543,  47.937088
1519511801.991694,  48.150669
1519511802.020837,  49.906780
1519511802.049980,  49.859318
1519511802.079124,  48.008282
1519511802.108269,  46.275902
1519511802.137433,  46.560677
1519511802.166590,  46.347095
1519511802.195742,  47.130226
1519511802.224897,  47.225151
1519511802.254050,  46.370827
1519511802.283196,  46.157246
1519511802.312353,  45.279190
1519511802.341509,  44.329941
1519511802.370654,  43.807854
1519511802.399799,  43.214573
1519511802.428941,  43.499348
1519511802.458071,  46.845451
1519511802.487210,  47.533657
1519511802.516366,  47.486195
1519511802.545525,  47.509926
1519511802.574668,  45.848740
1519511802.603812,  47.320076
1519511802.632952,  46.536945
1519511802.662095,  44.709641
1519511802.691235,  44.187553
1519511802.720383,  42.028011
1519511802.749534,  41.031300
1519511802.778694,  40.366825
1519511802.807850,  40.580406
1519511802.837008,  39.298920
1519511802.866164,  39.678619
1519511802.895308,  38.278477
1519511802.924457,  38.990414
1519511802.953608,  38.373402
1519511802.982761,  38.681908
1519511803.011926,  36.688484
1519511803.041070,  36.759678
1519511803.070221,  36.474903
1519511803.099367,  35.288342
1519511803.128515,  36.047741
1519511803.157659,  35.098492
1519511803.186801,  34.789986
1519511803.215958,  36.878334
1519511803.245109,  37.993702
1519511803.274247,  38.586983
1519511803.303387,  37.091915
1519511803.332549,  35.691772
1519511803.361699,  35.335804
1519511803.390852,  35.929085
1519511803.420001,  35.644310
1519511803.449167,  34.505211
1519511803.478315,  33.983124
1519511803.507455,  33.437305
1519511803.536600,  33.627155
1519511803.565739,  33.176262
1519511803.594871,  34.623867
1519511803.624024,  33.247456
1519511803.653166,  33.081337
1519511803.682307,  33.769543
1519511803.711447,  35.691772
1519511803.740582,  36.356247
1519511803.769719,  37.044453
1519511803.798861,  38.302208
1519511803.828027,  40.248169
1519511803.857170,  39.536232
1519511803.886316,  41.933086
1519511803.915487,  41.909355
1519511803.944641,  41.861893
1519511803.973791,  42.692486
1519511804.002930,  43.095917
1519511804.032073,  45.943665
1519511804.061210,  44.923222
1519511804.090354,  42.336517
1519511804.119509,  43.309498
1519511804.148656,  43.380692
1519511804.177800,  43.855316
1519511804.206948,  43.428154
1519511804.236090,  44.946953
1519511804.265243,  44.638447
1519511804.294391,  44.780834
1519511804.323527,  44.353672
1519511804.352674,  45.919933
1519511804.381821,  45.469040
1519511804.410985,  45.967396
1519511804.440136,  46.038589
1519511804.469300,  46.536945
1519511804.498444,  48.506638
1519511804.527593,  49.266037
1519511804.556739,  50.666180
1519511804.585880,  51.306923
1519511804.615033,  51.757816
1519511804.644180,  54.534370
1519511804.673327,  54.178402
1519511804.702476,  54.225864
1519511804.731622,  54.795414
1519511804.760773,  54.107208
1519511804.789913,  54.297058
1519511804.819058,  54.154671
1519511804.848210,  54.819145
1519511804.877353,  54.890339
1519511804.906496,  55.531082
1519511804.935649,  55.246307
1519511804.964805,  55.981976
1519511804.993975,  56.551525
1519511805.023115,  58.568680
1519511805.052268,  58.450024
1519511805.081409,  57.833012
1519511805.110549,  58.355099
1519511805.139683,  57.951668
1519511805.168822,  58.307636
1519511805.197960,  60.514641
1519511805.227112,  61.606277
1519511805.256261,  61.867321
1519511805.285401,  61.796127
1519511805.314550,  61.535084
1519511805.343695,  62.318214
1519511805.372843,  62.887764
1519511805.402000,  64.240444
1519511805.431151,  67.871323
1519511805.460294,  70.813995
1519511805.489432,  71.976826
1519511805.518571,  72.427719
1519511805.547706,  72.736225
1519511805.576839,  73.661743
1519511805.605972,  73.922787
1519511805.635107,  73.305775
1519511805.664257,  72.451450
1519511805.693404,  73.448162
1519511805.722537,  73.115925
1519511805.751671,  74.326218
1519511805.780802,  73.044731
1519511805.809944,  71.739513
1519511805.839080,  71.407276
1519511805.868212,  73.590549
1519511805.897347,  73.827862
1519511805.926492,  75.204273
1519511805.955631,  78.241871
1519511805.984780,  77.150234
1519511806.013925,  75.702629
1519511806.043064,  75.394123
1519511806.072207,  76.984116
1519511806.101350,  77.577396
1519511806.130504,  78.170677
1519511806.159644,  77.838440
1519511806.188774,  76.414566
1519511806.217908,  74.444874
1519511806.247047,  75.156811
1519511806.276171,  75.346661
1519511806.305305,  75.678898
1519511806.334445,  75.607704
1519511806.363586,  76.485760
1519511806.392728,  76.604416
1519511806.421874,  78.004559
1519511806.451006,  79.879326
1519511806.480141,  80.733650
1519511806.509273,  77.743515
1519511806.538403,  77.292622
1519511806.567544,  78.787689
1519511806.596672,  78.692764
1519511806.625814,  78.669033
1519511806.654949,  79.523357
1519511806.684071,  79.547089
1519511806.713213,  79.167389
1519511806.742361,  79.594551
1519511806.771502,  78.669033
1519511806.800637,  76.604416
1519511806.829770,  76.438297
1519511806.858905,  76.272179
1519511806.888042,  76.841728
1519511806.917186,  78.004559
1519511806.946336,  78.502914
1519511806.975475,  79.713207
1519511807.004612,  78.882614
1519511807.033820,  77.340084
1519511807.062962,  75.133080
1519511807.092094,  75.394123
1519511807.121246,  78.075752
1519511807.150389,  76.723072
1519511807.179531,  75.987404
1519511807.208667,  75.750092
1519511807.237802,  76.841728
1519511807.266944,  78.479183
1519511807.296081,  79.760670
1519511807.325224,  78.336796
1519511807.354373,  75.038155
1519511807.383509,  74.397411
1519511807.412661,  72.997269
1519511807.441796,  72.427719
1519511807.470922,  73.899055
1519511807.500060,  73.709206
1519511807.529202,  73.756668
1519511807.558344,  73.163387
1519511807.587477,  74.729649
1519511807.616623,  74.919498
1519511807.645772,  75.322929
1519511807.674924,  75.204273
1519511807.704078,  74.705917
1519511807.733216,  74.990692
1519511807.762361,  75.916210
1519511807.791508,  74.160099
1519511807.820703,  77.031578
1519511807.849849,  79.760670
1519511807.878987,  80.781113
1519511807.908140,  78.977539
1519511807.937291,  76.794266
1519511807.966439,  75.133080
1519511807.995584,  74.895767
1519511808.024737,  73.614281
1519511808.053898,  73.210850
1519511808.083048,  72.593838
1519511808.112211,  72.997269
1519511808.141362,  73.590549
1519511808.170499,  71.288620
1519511808.199638,  71.407276
1519511808.228779,  70.054596
1519511808.257923,  68.678185
1519511808.287084,  68.939228
1519511808.316232,  69.318928
1519511808.345392,  68.037441
1519511808.374573,  69.366390
1519511808.403844,  69.912209
1519511808.433013,  69.698627
1519511808.462161,  67.989979
1519511808.491314,  66.328793
1519511808.520464,  65.427006
1519511808.549616,  63.552238
1519511808.578763,  63.599701
1519511808.607913,  63.006420
1519511808.637065,  62.864033
1519511808.666200,  62.745377
1519511808.695346,  63.813282
1519511808.724485,  64.430294
1519511808.753638,  64.525219
1519511808.782788,  64.406563
1519511808.811928,  63.101345
1519511808.841074,  62.935226
1519511808.870221,  63.220001
1519511808.899378,  62.982689
1519511808.928523,  63.267464
1519511808.957668,  61.606277
1519511808.986804,  60.704491
1519511809.015953,  61.012997
1519511809.045098,  62.223289
1519511809.074244,  63.931938
1519511809.103374,  62.887764
1519511809.132546,  63.243732
1519511809.161699,  65.071037
1519511809.190856,  64.525219
1519511809.220001,  64.359100
1519511809.249134,  63.599701
1519511809.278285,  62.911495
1519511809.307431,  62.175827
1519511809.336574,  60.870609
1519511809.365721,  59.778973
1519511809.394870,  59.707779
1519511809.424026,  59.494198
1519511809.453182,  60.728222
1519511809.482331,  61.392696
1519511809.511579,  61.677471
1519511809.540729,  62.175827
1519511809.569892,  62.887764
1519511809.599037,  60.965534
1519511809.628190,  64.430294
1519511809.657338,  65.165962
1519511809.686491,  64.430294
1519511809.715638,  64.999844
1519511809.744797,  63.860744
1519511809.773943,  61.938515
1519511809.803089,  63.694626
1519511809.832241,  62.389408
1519511809.861384,  61.202847
1519511809.890530,  60.918072
1519511809.919675,  60.562103
1519511809.948825,  59.684048
1519511809.977966,  59.494198
1519511810.007111,  59.161961
1519511810.036255,  58.782261
1519511810.065401,  57.524506
1519511810.094550,  58.283905
1519511810.123691,  58.355099
1519511810.152837,  58.877186
1519511810.181978,  58.165249
1519511810.211121,  58.141518
1519511810.240256,  58.426292
1519511810.269397,  62.341946
1519511810.298535,  63.884476
1519511810.327675,  64.454025
1519511810.356808,  65.450737
1519511810.385947,  63.409851
1519511810.415091,  61.274040
1519511810.444242,  60.443447
1519511810.473384,  60.704491
1519511810.502531,  63.006420
1519511810.531671,  61.582546
1519511810.560804,  63.433582
1519511810.589997,  64.121788
1519511810.619141,  63.172539
1519511810.648284,  60.324791
1519511810.677428,  58.877186
1519511810.706558,  60.182404
1519511810.735694,  59.090767
1519511810.764838,  58.378830
1519511810.793991,  59.328079
1519511810.823126,  59.161961
1519511810.852270,  58.521217
1519511810.881398,  59.517929
1519511810.910541,  60.324791
1519511810.939684,  62.531796
1519511810.968827,  62.413139
1519511810.997971,  63.077614
1519511811.027127,  61.630009
1519511811.056273,  58.948380
1519511811.085407,  54.819145
1519511811.114548,  51.615429
1519511811.143674,  49.337231
1519511811.172821,  47.367538
1519511811.201962,  47.865894
1519511811.231107,  49.527081
1519511811.260247,  48.815144
1519511811.289394,  48.459175
1519511811.318536,  49.788124
1519511811.347680,  49.693199
1519511811.376823,  51.496773
1519511811.405973,  51.757816
1519511811.435131,  52.896915
1519511811.464297,  52.018860
1519511811.493434,  53.490196
1519511811.522585,  55.317501
1519511811.551736,  55.958244
1519511811.580888,  57.738087
1519511811.610033,  58.592411
1519511811.639173,  58.094055
1519511811.668323,  57.595699
1519511811.697462,  61.677471
1519511811.726609,  61.416428
1519511811.755744,  64.311638
1519511811.784894,  63.243732
1519511811.814049,  61.487621
1519511811.843192,  58.212711
1519511811.872349,  57.571968
1519511811.901501,  56.954956
1519511811.930649,  55.910782
1519511811.959796,  56.788837
1519511811.988939,  56.504063
1519511812.018082,  56.029438
1519511812.047225,  54.510639
1519511812.076365,  53.490196
1519511812.105499,  53.537659
1519511812.134640,  57.548237
1519511812.163790,  57.121075
1519511812.192929,  56.409138
1519511812.222070,  56.290482
1519511812.251211,  58.663605
1519511812.280348,  59.399273
1519511812.309485,  59.921360
1519511812.338627,  60.965534
1519511812.367770,  59.873898
1519511812.396905,  58.829723
1519511812.426045,  59.019573
1519511812.455183,  58.592411
1519511812.484319,  58.924648
1519511812.513466,  58.711067
1519511812.542632,  59.161961
1519511812.571773,  60.301060
1519511812.600953,  60.016285
1519511812.630095,  61.250309
1519511812.659239,  60.894341
1519511812.688384,  61.155384
1519511812.717519,  60.775684
1519511812.746655,  60.799416
1519511812.775803,  60.348522
1519511812.804938,  61.558815
1519511812.834095,  62.436871
1519511812.863240,  63.789551
1519511812.892382,  63.409851
1519511812.921523,  65.569393
1519511812.950669,  64.691338
1519511812.979807,  64.762531
1519511813.008931,  66.138943
1519511813.038057,  66.328793
1519511813.067194,  64.691338
1519511813.096337,  62.223289
1519511813.125470,  62.270752
1519511813.154596,  63.623432
1519511813.183732,  64.952381
1519511813.212867,  64.952381
1519511813.242000,  66.328793
1519511813.271135,  65.972824
1519511813.300262,  67.206848
1519511813.329403,  69.390121
1519511813.358541,  69.674896
1519511813.387679,  67.871323
1519511813.416828,  67.372967
1519511813.446065,  67.989979
1519511813.475221,  68.393410
1519511813.504369,  68.701916
1519511813.533508,  66.613567
1519511813.562649,  65.403275
1519511813.591793,  65.830437
1519511813.620936,  64.738800
1519511813.650068,  63.291195
1519511813.679206,  62.911495
1519511813.708351,  61.819859
1519511813.737485,  61.819859
1519511813.766630,  63.243732
1519511813.795782,  61.985977
1519511813.824920,  61.606277
1519511813.854074,  60.965534
1519511813.883223,  58.046593
1519511813.912424,  54.890339
1519511813.941571,  53.419003
1519511813.970714,  53.893627
1519511813.999865,  54.747952
1519511814.029021,  55.222576
1519511814.058157,  55.910782
1519511814.087298,  55.103920
1519511814.116446,  56.741375
1519511814.145582,  57.073612
1519511814.174731,  57.975399
1519511814.203876,  58.283905
1519511814.233016,  58.117786
1519511814.262157,  55.815857
1519511814.291286,  56.409138
1519511814.320448,  57.168537
1519511814.349587,  58.331367
1519511814.378725,  58.450024
1519511814.407922,  59.351810
1519511814.437126,  62.413139
1519511814.466278,  62.792839
1519511814.495423,  61.084190
1519511814.524629,  60.443447
1519511814.553822,  59.494198
1519511814.582973,  59.280617
1519511814.612174,  56.717644
1519511814.641318,  56.005707
1519511814.670460,  55.198845
1519511814.699600,  56.646450
1519511814.728740,  58.165249
1519511814.757886,  58.236443
1519511814.787027,  58.117786
1519511814.816178,  59.494198
1519511814.845324,  58.426292
1519511814.874478,  57.785549
1519511814.903616,  58.616142
1519511814.932755,  59.090767
1519511814.961898,  58.663605
1519511814.991045,  57.453312
1519511815.020192,  57.358387
1519511815.049327,  57.429581
1519511815.078459,  57.500774
1519511815.107602,  57.833012
1519511815.136745,  59.185692
1519511815.165885,  58.734798
1519511815.195025,  58.924648
1519511815.224160,  59.612854
1519511815.253295,  60.324791
1519511815.282440,  60.894341
1519511815.311582,  60.348522
1519511815.340725,  60.040016
1519511815.369866,  62.840302
1519511815.399000,  65.023575
1519511815.428144,  61.819859
1519511815.457284,  61.392696
1519511815.486418,  59.731510
1519511815.515559,  61.511353
1519511815.544711,  65.165962
1519511815.573868,  69.057884
1519511815.603007,  74.136368
1519511815.632159,  67.752666
1519511815.661308,  65.237156
1519511815.690459,  60.443447
1519511815.719605,  56.456600
1519511815.748743,  53.988552
1519511815.777879,  56.646450
1519511815.807014,  61.368965
1519511815.836153,  63.647163
1519511815.865342,  65.545662
1519511815.894484,  67.396698
1519511815.923624,  67.752666
1519511815.952775,  66.020287
1519511815.981908,  64.572681
1519511816.011048,  63.504776
1519511816.040186,  61.962246
1519511816.069327,  60.419716
1519511816.098472,  60.490910
1519511816.127625,  59.992554
1519511816.156770,  60.538372
1519511816.185911,  59.304348
1519511816.215041,  58.212711
1519511816.244192,  59.423004
1519511816.273327,  60.395985
1519511816.302478,  62.460602
1519511816.331615,  62.769108
1519511816.360756,  62.152096
1519511816.389898,  61.440159
1519511816.419035,  60.918072
1519511816.448174,  60.585835
1519511816.477314,  59.304348
1519511816.506454,  57.927937
1519511816.535589,  58.829723
1519511816.564732,  58.663605
1519511816.593880,  59.517929
1519511816.623020,  57.714355
1519511816.652175,  57.761818
1519511816.681310,  57.358387
1519511816.710451,  56.954956
1519511816.739588,  57.785549
1519511816.768732,  57.453312
1519511816.797875,  58.450024
1519511816.827024,  57.785549
1519511816.856170,  57.287193
1519511816.885315,  56.385406
1519511816.914452,  56.171825
1519511816.943591,  56.480331
1519511816.972744,  55.792126
1519511817.001890,  55.246307
1519511817.031034,  53.656315
1519511817.060171,  52.564678
1519511817.089309,  52.707066
1519511817.118436,  52.778259
1519511817.147583,  53.561390
1519511817.176728,  52.896915
1519511817.205860,  53.134228
1519511817.235014,  52.849453
1519511817.264163,  53.205421
1519511817.293301,  52.137516
1519511817.322452,  51.330654
1519511817.351618,  50.215286
1519511817.380768,  48.672756
1519511817.409904,  47.628582
1519511817.439060,  47.581120
1519511817.468210,  46.987839
1519511817.497366,  47.201420
1519511817.526539,  48.411713
1519511817.555706,  47.367538
1519511817.584870,  47.770969
1519511817.614056,  48.032013
1519511817.643240,  48.364250
1519511817.672410,  47.533657
1519511817.701572,  47.604851
1519511817.730755,  47.889626
1519511817.759906,  48.032013
1519511817.789047,  47.770969
1519511817.818185,  46.869183
1519511817.847332,  46.513214
1519511817.876477,  46.347095
1519511817.905635,  45.160534
1519511817.934787,  45.397846
1519511817.963945,  46.086052
1519511817.993088,  45.730083
1519511818.022232,  47.082764
1519511818.051380,  46.109783
1519511818.080532,  48.055744
1519511818.109670,  47.177689
1519511818.138809,  45.445309
1519511818.167950,  45.136803
1519511818.197098,  44.045166
1519511818.226230,  43.143379
1519511818.255373,  43.356960
1519511818.284511,  43.072186
1519511818.313653,  44.757103
1519511818.342782,  45.302921
1519511818.371916,  44.733372
1519511818.401052,  43.973972
1519511818.430184,  44.282478
1519511818.459323,  44.163822
1519511818.488457,  44.092628
1519511818.517603,  44.567253
1519511818.546735,  44.685909
1519511818.575876,  43.523079
1519511818.605016,  43.499348
1519511818.634156,  42.028011
1519511818.663303,  42.312786
1519511818.692455,  42.763680
1519511818.721591,  43.902779
1519511818.750726,  43.760391
1519511818.779873,  43.736660
1519511818.809018,  44.662178
1519511818.838158,  43.807854
1519511818.867315,  43.499348
1519511818.896472,  42.716217
1519511818.925630,  41.814430
1519511818.954805,  42.336517
1519511818.983953,  42.360249
1519511819.013099,  41.577118
1519511819.042249,  40.366825
1519511819.071381,  40.010857
1519511819.100527,  40.010857
1519511819.129679,  39.132801
1519511819.158822,  38.800564
1519511819.187958,  38.444595
1519511819.217099,  37.685196
1519511819.246245,  37.685196
1519511819.275396,  37.827583
1519511819.304547,  37.827583
1519511819.333688,  37.139378
1519511819.362839,  37.685196
1519511819.391982,  37.803852
1519511819.421119,  38.159821
1519511819.450272,  38.776833
1519511819.479417,  37.566540
1519511819.508569,  36.427441
1519511819.537698,  35.169685
1519511819.566847,  34.908642
1519511819.595993,  35.312073
1519511819.625134,  35.786697
1519511819.654278,  36.878334
1519511819.683422,  37.115646
1519511819.712571,  36.688484
1519511819.741713,  36.379978
1519511819.770851,  36.546097
1519511819.800014,  36.973259
1519511819.829158,  37.020721
1519511819.858287,  36.996990
1519511819.887424,  37.471615
1519511819.916570,  36.166397
1519511819.945714,  36.451172
1519511819.974846,  36.617290
1519511820.003995,  37.803852
1519511820.033134,  37.875046
1519511820.062274,  36.403709
1519511820.091412,  38.064896
1519511820.120547,  38.017433
1519511820.149684,  36.593559
1519511820.178819,  36.071472
1519511820.207957,  37.400421
1519511820.237097,  37.424152
1519511820.266240,  37.281765
1519511820.295384,  36.902065
1519511820.324525,  36.498634
1519511820.353655,  35.359535
1519511820.382809,  35.739235
1519511820.411991,  35.525654
1519511820.441147,  34.813717
1519511820.470290,  33.650887
1519511820.499430,  33.793274
1519511820.528580,  34.481480
1519511820.557722,  35.549385
1519511820.586869,  34.932373
1519511820.616005,  33.959393
1519511820.645147,  35.098492
1519511820.674297,  33.864468
1519511820.703453,  34.054317
1519511820.732604,  32.677906
1519511820.761739,  34.505211
1519511820.790898,  33.389843
1519511820.820086,  33.342381
1519511820.849251,  31.182838
1519511820.878418,  33.010143
1519511820.907583,  31.728657
1519511820.936744,  30.874332
1519511820.965909,  30.731945
1519511820.995071,  30.447170
1519511821.024300,  34.695061
1519511821.053512,  33.057606
1519511821.082702,  34.101780
1519511821.111879,  32.796562
1519511821.141043,  33.105068
1519511821.170197,  30.447170
1519511821.199341,  28.263897
1519511821.228483,  25.439880
1519511821.257633,  27.290916
1519511821.286774,  26.151817
1519511821.315915,  26.317936
1519511821.345075,  23.446457
1519511821.374233,  21.619152
1519511821.403368,  21.856464
1519511821.432515,  19.957966
1519511821.461657,  18.178123
1519511821.490794,  21.903927
1519511821.519938,  24.348244
1519511821.549086,  23.565113
1519511821.578229,  25.226299
1519511821.607374,  25.107643
1519511821.636546,  26.982410
1519511821.665691,  25.558537
1519511821.694839,  26.602711
1519511821.724028,  27.195992
1519511821.753169,  27.623154
1519511821.782326,  28.263897
1519511821.811478,  28.619865
