time(s),dP2(Pa)
1519511684.340803,  -324.026237
1519511684.369364,  -327.443535
1519511684.397918,  -329.816658
1519511684.426472,  -330.623520
1519511684.455028,  -331.881275
1519511684.483583,  -334.444248
1519511684.512201,  -333.352612
1519511684.540767,  -336.698715
1519511684.569347,  -338.597214
1519511684.597903,  -333.993355
1519511684.626455,  -329.009796
1519511684.655014,  -331.810081
1519511684.683562,  -332.284706
1519511684.712172,  -331.691425
1519511684.740721,  -331.667694
1519511684.769263,  -329.318302
1519511684.797805,  -330.528595
1519511684.826353,  -333.400074
1519511684.854902,  -336.888565
1519511684.883455,  -334.657829
1519511684.912006,  -328.558903
1519511684.940573,  -325.117874
1519511684.969133,  -322.459976
1519511684.997685,  -320.846252
1519511685.026237,  -322.792213
1519511685.054788,  -320.158047
1519511685.083331,  -319.066410
1519511685.111873,  -320.419090
1519511685.140432,  -322.934601
1519511685.168982,  -320.466553
1519511685.197523,  -317.642536
1519511685.226077,  -316.717018
1519511685.254654,  -315.672844
1519511685.283207,  -312.279278
1519511685.311837,  -307.983925
1519511685.340448,  -307.224525
1519511685.369011,  -301.908730
1519511685.397570,  -293.768917
1519511685.426125,  -293.365486
1519511685.454684,  -292.938324
1519511685.483246,  -299.820381
1519511685.511802,  -298.728745
1519511685.540356,  -289.188789
1519511685.568913,  -291.016094
1519511685.597460,  -294.931747
1519511685.626002,  -295.002941
1519511685.654544,  -296.640396
1519511685.683097,  -289.639683
1519511685.711651,  -288.310734
1519511685.740205,  -282.947475
1519511685.768764,  -280.099728
1519511685.797315,  -278.628391
1519511685.825868,  -270.037685
1519511685.854415,  -262.016529
1519511685.882971,  -263.630253
1519511685.911515,  -267.925606
1519511685.940056,  -265.410095
1519511685.968604,  -262.728466
1519511685.997154,  -260.450268
1519511686.025707,  -257.507595
1519511686.054266,  -259.358631
1519511686.082831,  -262.206379
1519511686.111391,  -260.663849
1519511686.139957,  -255.514172
1519511686.168517,  -254.042835
1519511686.197074,  -254.232685
1519511686.225639,  -254.802235
1519511686.254218,  -255.181934
1519511686.282779,  -255.181934
1519511686.311338,  -248.276146
1519511686.339902,  -246.235260
1519511686.368459,  -241.180508
1519511686.397016,  -237.763210
1519511686.425572,  -234.654419
1519511686.454152,  -229.481010
1519511686.482716,  -223.405815
1519511686.511291,  -222.978653
1519511686.539860,  -220.581799
1519511686.568424,  -218.398525
1519511686.596987,  -219.585087
1519511686.625544,  -220.581799
1519511686.654107,  -214.316753
1519511686.682663,  -211.611393
1519511686.711211,  -211.967361
1519511686.739766,  -209.309464
1519511686.768320,  -206.414253
1519511686.796881,  -207.814396
1519511686.825437,  -201.240845
1519511686.854031,  -198.132053
1519511686.882597,  -197.823547
1519511686.911156,  -195.118187
1519511686.939717,  -190.822834
1519511686.968277,  -187.215687
1519511686.996830,  -189.683735
1519511687.025400,  -184.225552
1519511687.053962,  -182.516903
1519511687.082519,  -178.791100
1519511687.111079,  -173.356647
1519511687.139634,  -169.274876
1519511687.168190,  -167.115334
1519511687.196769,  -169.417263
1519511687.225319,  -170.342781
1519511687.253888,  -167.044140
1519511687.282441,  -165.406685
1519511687.311003,  -166.664440
1519511687.339557,  -168.396820
1519511687.368106,  -166.284740
1519511687.396666,  -165.074448
1519511687.425239,  -162.677593
1519511687.453801,  -163.436993
1519511687.482372,  -161.087601
1519511687.510924,  -162.060581
1519511687.539485,  -160.541782
1519511687.568064,  -159.022984
1519511687.596621,  -155.985386
1519511687.625166,  -156.151505
1519511687.653721,  -155.059868
1519511687.682281,  -153.612263
1519511687.710838,  -154.775093
1519511687.739392,  -152.425701
1519511687.767945,  -152.876595
1519511687.796500,  -151.761227
1519511687.825071,  -151.167946
1519511687.853644,  -150.337353
1519511687.882214,  -149.720341
1519511687.910779,  -147.584530
1519511687.939351,  -147.014980
1519511687.967911,  -147.062443
1519511687.996471,  -148.154079
1519511688.025034,  -150.028847
1519511688.053591,  -149.174522
1519511688.082159,  -150.835709
1519511688.110714,  -151.096752
1519511688.139273,  -148.913479
1519511688.167831,  -150.574665
1519511688.196382,  -152.212120
1519511688.224933,  -152.805401
1519511688.253492,  -148.604973
1519511688.282040,  -148.082886
1519511688.310614,  -146.682743
1519511688.339200,  -148.842285
1519511688.367779,  -147.442142
1519511688.396342,  -148.320198
1519511688.424890,  -147.157368
1519511688.453439,  -146.350506
1519511688.482004,  -147.038712
1519511688.510587,  -148.059155
1519511688.539159,  -146.089462
1519511688.567734,  -146.516624
1519511688.596298,  -144.665588
1519511688.624878,  -141.461872
1519511688.653455,  -137.332638
1519511688.682032,  -138.922630
1519511688.710589,  -140.844860
1519511688.739146,  -141.485603
1519511688.767709,  -139.990536
1519511688.796277,  -137.949650
1519511688.824849,  -136.668163
1519511688.853417,  -135.885033
1519511688.881971,  -134.745934
1519511688.910519,  -133.393253
1519511688.939128,  -135.125633
1519511688.967683,  -135.078171
1519511688.996244,  -132.325348
1519511689.024807,  -133.369522
1519511689.053370,  -133.844147
1519511689.081946,  -135.434139
1519511689.110512,  -135.837570
1519511689.139060,  -136.976669
1519511689.167617,  -135.362946
1519511689.196188,  -136.288464
1519511689.224750,  -135.268021
1519511689.253311,  -132.610123
1519511689.281873,  -133.488178
1519511689.310437,  -134.556084
1519511689.339025,  -134.793396
1519511689.367611,  -130.118343
1519511689.396199,  -133.749222
1519511689.424769,  -130.830280
1519511689.453334,  -132.705048
1519511689.481897,  -132.159229
1519511689.510461,  -132.444004
1519511689.539034,  -129.786106
1519511689.567593,  -132.467735
1519511689.596154,  -132.301617
1519511689.624709,  -132.752510
1519511689.653248,  -133.630566
1519511689.681802,  -134.532352
1519511689.710365,  -136.027420
1519511689.738923,  -136.288464
1519511689.767492,  -137.356369
1519511689.796083,  -138.234425
1519511689.824673,  -137.997112
1519511689.853264,  -136.549507
1519511689.881840,  -137.498756
1519511689.910407,  -135.481602
1519511689.939029,  -133.606834
1519511689.967594,  -133.559372
1519511689.996169,  -130.972668
1519511690.024749,  -131.945648
1519511690.053316,  -130.877743
1519511690.081882,  -135.908764
1519511690.110451,  -140.607548
1519511690.139032,  -140.749935
1519511690.167597,  -143.740070
1519511690.196157,  -143.550220
1519511690.224735,  -141.010979
1519511690.253300,  -138.685318
1519511690.281871,  -132.942360
1519511690.310441,  -131.542217
1519511690.339009,  -128.884319
1519511690.367565,  -129.287750
1519511690.396135,  -129.786106
1519511690.424699,  -127.104477
1519511690.453269,  -125.134785
1519511690.481829,  -124.090611
1519511690.510391,  -125.680603
1519511690.538970,  -121.622562
1519511690.567537,  -119.795258
1519511690.596104,  -117.991684
1519511690.624680,  -121.171669
1519511690.653245,  -116.472885
1519511690.681816,  -119.771526
1519511690.710380,  -117.967953
1519511690.738950,  -124.209267
1519511690.767534,  -126.463734
1519511690.796126,  -128.813126
1519511690.824696,  -130.806549
1519511690.853271,  -128.765663
1519511690.881837,  -127.436714
1519511690.910402,  -131.518486
1519511690.938972,  -137.973381
1519511690.967541,  -138.305618
1519511690.996116,  -141.627991
1519511691.024686,  -139.112480
1519511691.053262,  -137.688606
1519511691.081836,  -133.749222
1519511691.110402,  -137.641144
1519511691.138964,  -132.254154
1519511691.167530,  -129.358944
1519511691.196091,  -126.036572
1519511691.224666,  -130.664162
1519511691.253241,  -131.684605
1519511691.281827,  -133.416985
1519511691.310412,  -132.349079
1519511691.339014,  -134.698471
1519511691.367614,  -134.413696
1519511691.396193,  -134.912052
1519511691.424776,  -138.353081
1519511691.453362,  -140.370235
1519511691.481932,  -137.498756
1519511691.510500,  -130.759087
1519511691.539071,  -130.877743
1519511691.567636,  -130.379387
1519511691.596207,  -126.178959
1519511691.624791,  -122.927780
1519511691.653358,  -131.328636
1519511691.681934,  -128.196114
1519511691.710500,  -126.297615
1519511691.739081,  -126.368809
1519511691.767651,  -123.782104
1519511691.796207,  -121.408981
1519511691.824770,  -125.656872
1519511691.853333,  -121.931068
1519511691.881927,  -123.900761
1519511691.910496,  -121.764950
1519511691.939042,  -120.673313
1519511691.967599,  -118.679890
1519511691.996152,  -110.919777
1519511692.024707,  -111.797832
1519511692.053262,  -112.652157
1519511692.081822,  -111.987682
1519511692.110382,  -114.123493
1519511692.138936,  -117.066166
1519511692.167494,  -120.056301
1519511692.196045,  -122.168381
1519511692.224608,  -123.900761
1519511692.253181,  -123.544792
1519511692.281747,  -125.229710
1519511692.310311,  -121.575100
1519511692.338866,  -120.625851
1519511692.367426,  -122.761662
1519511692.395971,  -126.345078
1519511692.424532,  -130.616699
1519511692.453092,  -127.602833
1519511692.481657,  -124.090611
1519511692.510223,  -121.812412
1519511692.538786,  -120.720776
1519511692.567364,  -123.046436
1519511692.595944,  -124.446579
1519511692.624519,  -125.917915
1519511692.653095,  -132.088036
1519511692.681659,  -126.273884
1519511692.710205,  -126.178959
1519511692.738766,  -130.023418
1519511692.767329,  -134.817127
1519511692.795896,  -134.959515
1519511692.824483,  -138.471737
1519511692.853096,  -142.268734
1519511692.881683,  -144.214695
1519511692.910255,  -147.584530
1519511692.938831,  -144.713051
1519511692.967405,  -144.333351
1519511692.995980,  -148.177811
1519511693.024568,  -147.276024
1519511693.053138,  -149.127060
1519511693.081713,  -150.289890
1519511693.110281,  -147.679455
1519511693.138853,  -145.757225
1519511693.167424,  -144.641857
1519511693.195995,  -143.289177
1519511693.224576,  -143.953651
1519511693.253154,  -143.740070
1519511693.281723,  -143.787533
1519511693.310316,  -142.624702
1519511693.338867,  -141.295753
1519511693.367419,  -140.797398
1519511693.395967,  -141.177097
1519511693.424536,  -138.471737
1519511693.453096,  -138.424274
1519511693.481650,  -141.105904
1519511693.510201,  -142.862015
1519511693.538756,  -146.374237
1519511693.567301,  -144.546932
1519511693.595857,  -144.618126
1519511693.624406,  -144.831707
1519511693.652971,  -145.970806
1519511693.681535,  -145.448719
1519511693.710098,  -144.570663
1519511693.738657,  -145.045288
1519511693.767217,  -146.730206
1519511693.795777,  -146.682743
1519511693.824371,  -146.706474
1519511693.852950,  -150.194965
1519511693.881511,  -150.883171
1519511693.910071,  -149.411835
1519511693.938640,  -147.821842
1519511693.967204,  -148.628704
1519511693.995761,  -148.130348
1519511694.024321,  -151.666302
1519511694.052884,  -149.649147
1519511694.081452,  -148.937210
1519511694.110013,  -152.496895
1519511694.138577,  -152.401970
1519511694.167134,  -152.734207
1519511694.195693,  -150.835709
1519511694.224260,  -147.442142
1519511694.252830,  -149.672878
1519511694.281384,  -148.723629
1519511694.309922,  -145.021557
1519511694.338457,  -145.899612
1519511694.367034,  -146.160656
1519511694.395586,  -145.021557
1519511694.424188,  -147.513336
1519511694.452740,  -143.953651
1519511694.481283,  -144.404545
1519511694.509831,  -145.591106
1519511694.538373,  -147.038712
1519511694.566916,  -146.943787
1519511694.595468,  -148.438854
1519511694.624038,  -148.889748
1519511694.652605,  -146.469162
1519511694.681164,  -147.798111
1519511694.709721,  -147.513336
1519511694.738260,  -147.560799
1519511694.766805,  -147.703186
1519511694.795375,  -148.296467
1519511694.823933,  -147.845573
1519511694.852513,  -148.723629
1519511694.881060,  -147.774380
1519511694.909618,  -147.655724
1519511694.938157,  -148.581242
1519511694.966695,  -143.407833
1519511694.995235,  -141.794109
1519511695.023830,  -144.950363
1519511695.052390,  -147.323486
1519511695.080943,  -145.875881
1519511695.109498,  -144.997826
1519511695.138047,  -144.736782
1519511695.166600,  -144.024845
1519511695.195142,  -143.716339
1519511695.223685,  -145.994537
1519511695.252229,  -146.231850
1519511695.280782,  -146.184387
1519511695.309331,  -143.502758
1519511695.337878,  -142.695896
1519511695.366430,  -148.628704
1519511695.394981,  -148.486317
1519511695.423532,  -147.442142
1519511695.452096,  -147.774380
1519511695.480658,  -148.082886
1519511695.509212,  -144.214695
1519511695.537753,  -148.249004
1519511695.566296,  -146.587818
1519511695.594857,  -145.330063
1519511695.623394,  -139.658298
1519511695.651937,  -132.633854
1519511695.680486,  -131.138786
1519511695.709039,  -133.844147
1519511695.737587,  -130.948936
1519511695.766140,  -131.162518
1519511695.794698,  -133.464447
1519511695.823268,  -130.118343
1519511695.851851,  -131.874454
1519511695.880407,  -134.935783
1519511695.908959,  -133.535641
1519511695.937522,  -134.389965
1519511695.966076,  -134.532352
1519511695.994637,  -132.989822
1519511696.023176,  -131.257442
1519511696.051738,  -135.220558
1519511696.080293,  -134.200115
1519511696.108873,  -133.155941
1519511696.137418,  -134.769665
1519511696.165959,  -132.681316
1519511696.194503,  -133.772953
1519511696.223046,  -135.529064
1519511696.251592,  -131.376099
1519511696.280140,  -133.559372
1519511696.308680,  -138.068306
1519511696.337223,  -138.898899
1519511696.365775,  -139.397255
1519511696.394332,  -143.787533
1519511696.422954,  -146.208118
1519511696.451512,  -143.146790
1519511696.480055,  -143.953651
1519511696.508613,  -142.719627
1519511696.537171,  -143.051865
1519511696.565727,  -143.384102
1519511696.594298,  -144.855438
1519511696.622848,  -142.719627
1519511696.651394,  -141.248291
1519511696.679939,  -140.251579
1519511696.708517,  -145.899612
1519511696.737107,  -147.157368
1519511696.765676,  -145.021557
1519511696.794269,  -145.994537
1519511696.822855,  -139.658298
1519511696.851442,  -136.027420
1519511696.880009,  -138.614124
1519511696.908577,  -137.902187
1519511696.937142,  -135.054440
1519511696.965707,  -135.315483
1519511696.994271,  -137.759800
1519511697.022823,  -135.979958
1519511697.051374,  -140.275311
1519511697.079924,  -142.007690
1519511697.108471,  -140.393967
1519511697.137026,  -139.800686
1519511697.165568,  -138.780243
1519511697.194111,  -136.383389
1519511697.222656,  -139.610836
1519511697.251202,  -141.533066
1519511697.279754,  -139.349792
1519511697.308305,  -138.163231
1519511697.336856,  -135.718914
1519511697.365439,  -136.620701
1519511697.394007,  -138.044575
1519511697.422566,  -136.739357
1519511697.451114,  -135.623989
1519511697.479681,  -134.318771
1519511697.508267,  -132.230423
1519511697.536820,  -130.592968
1519511697.565382,  -129.809837
1519511697.593949,  -128.291039
1519511697.622510,  -127.745220
1519511697.651060,  -129.975956
1519511697.679615,  -132.325348
1519511697.708164,  -125.467022
1519511697.736712,  -122.358231
1519511697.765323,  -126.819702
1519511697.793884,  -125.941647
1519511697.822424,  -121.978531
1519511697.850962,  -121.266594
1519511697.879496,  -118.584965
1519511697.908033,  -121.242863
1519511697.936797,  -121.741219
1519511697.965382,  -120.341076
1519511697.993974,  -118.656158
1519511698.022528,  -121.788681
1519511698.051095,  -114.028568
1519511698.079642,  -111.204552
1519511698.108191,  -115.049011
1519511698.136740,  -114.503193
1519511698.165285,  -105.509056
1519511698.193832,  -109.733215
1519511698.222378,  -115.689754
1519511698.250915,  -116.045723
1519511698.279478,  -123.426136
1519511698.308021,  -125.656872
1519511698.336564,  -125.751797
1519511698.365092,  -126.962090
1519511698.393630,  -127.579102
1519511698.422180,  -126.558659
1519511698.450728,  -127.507908
1519511698.479272,  -120.364807
1519511698.507823,  -119.866451
1519511698.536376,  -113.221706
1519511698.564931,  -110.611271
1519511698.593481,  -110.943508
1519511698.622025,  -111.109627
1519511698.650562,  -112.201263
1519511698.679105,  -111.252014
1519511698.707645,  -112.604694
1519511698.736192,  -114.170956
1519511698.764739,  -112.272457
1519511698.793280,  -102.613846
1519511698.821864,  -100.383110
1519511698.850433,  -101.047585
1519511698.878995,  -100.715347
1519511698.907549,  -100.691616
1519511698.936099,  -100.501766
1519511698.964649,  -100.715347
1519511698.993205,  -97.416706
1519511699.021755,  -95.992832
1519511699.050313,  -100.216991
1519511699.078858,  -101.901909
1519511699.107405,  -101.783253
1519511699.135945,  -100.834003
1519511699.164494,  -100.169529
1519511699.193038,  -100.169529
1519511699.221575,  -99.077892
1519511699.250118,  -97.487900
1519511699.278665,  -98.176105
1519511699.307220,  -100.050873
1519511699.335809,  -99.979679
1519511699.364388,  -100.430573
1519511699.392938,  -100.454304
1519511699.421496,  -100.050873
1519511699.450051,  -100.881466
1519511699.478611,  -99.267742
1519511699.507176,  -98.982967
1519511699.535750,  -96.396263
1519511699.564330,  -97.250587
1519511699.592892,  -96.870888
1519511699.621451,  -97.108200
1519511699.650015,  -93.002697
1519511699.678573,  -93.572247
1519511699.707144,  -95.447014
1519511699.735711,  -95.233433
1519511699.764290,  -95.802982
1519511699.792858,  -98.484612
1519511699.821420,  -95.304626
1519511699.849974,  -96.562382
1519511699.878524,  -98.033718
1519511699.907080,  -95.992832
1519511699.935638,  -95.684326
1519511699.964198,  -94.758808
1519511699.992754,  -95.375820
1519511700.021332,  -96.277607
1519511700.049907,  -96.681038
1519511700.078467,  -96.538651
1519511700.107016,  -96.182682
1519511700.135563,  -95.613132
1519511700.164130,  -95.921638
1519511700.192695,  -96.396263
1519511700.221242,  -96.491188
1519511700.249775,  -95.328358
1519511700.278310,  -95.209702
1519511700.306845,  -94.711346
1519511700.335386,  -95.708057
1519511700.363970,  -95.779251
1519511700.392529,  -95.589401
1519511700.421088,  -96.111488
1519511700.449634,  -96.301338
1519511700.478178,  -96.657307
1519511700.506725,  -95.494476
1519511700.535256,  -95.589401
1519511700.563808,  -95.209702
1519511700.592355,  -94.948658
1519511700.620907,  -96.040295
1519511700.649470,  -97.013275
1519511700.678021,  -96.419994
1519511700.706581,  -96.491188
1519511700.735152,  -96.799694
1519511700.763702,  -95.280895
1519511700.792257,  -94.901196
1519511700.820801,  -96.965813
1519511700.849355,  -96.111488
1519511700.877909,  -95.802982
1519511700.906467,  -98.793118
1519511700.935030,  -99.054161
1519511700.963592,  -98.816849
1519511700.992162,  -96.609844
1519511701.020785,  -96.562382
1519511701.049417,  -96.965813
1519511701.078017,  -98.626999
1519511701.106579,  -99.267742
1519511701.135154,  -99.528786
1519511701.163717,  -98.318493
1519511701.192281,  -98.009987
1519511701.220836,  -98.650730
1519511701.249389,  -99.908485
1519511701.277941,  -101.023853
1519511701.306505,  -101.023853
1519511701.335062,  -99.861023
1519511701.363624,  -99.813560
1519511701.392182,  -99.955948
1519511701.420727,  -101.071316
1519511701.449280,  -101.545940
1519511701.477831,  -101.379822
1519511701.506391,  -100.976391
1519511701.534956,  -100.715347
1519511701.563513,  -101.759521
1519511701.592065,  -101.356091
1519511701.620612,  -99.362667
1519511701.649161,  -99.149086
1519511701.677713,  -98.555805
1519511701.706264,  -98.555805
1519511701.734809,  -98.294762
1519511701.763367,  -98.698193
1519511701.791929,  -99.813560
1519511701.820566,  -99.172817
1519511701.849196,  -99.433861
1519511701.877791,  -101.261166
1519511701.906375,  -103.658020
1519511701.934951,  -103.064739
1519511701.963496,  -104.393688
1519511701.992053,  -102.803696
1519511702.020621,  -103.017277
1519511702.049181,  -103.302052
1519511702.077738,  -103.254589
1519511702.106298,  -101.806984
1519511702.134878,  -102.518921
1519511702.163439,  -100.881466
1519511702.192000,  -99.647442
1519511702.220566,  -100.620422
1519511702.249168,  -102.091759
1519511702.277735,  -103.871601
1519511702.306300,  -102.685040
1519511702.334857,  -100.454304
1519511702.363420,  -100.501766
1519511702.391981,  -98.342224
1519511702.420564,  -98.033718
1519511702.449132,  -98.342224
1519511702.477697,  -98.650730
1519511702.506278,  -97.155663
1519511702.534882,  -96.277607
1519511702.563465,  -96.799694
1519511702.592014,  -97.179394
1519511702.620573,  -95.518208
1519511702.649126,  -95.921638
1519511702.677685,  -95.114777
1519511702.706246,  -96.752232
1519511702.734808,  -98.413418
1519511702.763355,  -99.766098
1519511702.791906,  -100.644154
1519511702.820451,  -101.023853
1519511702.849030,  -102.068027
1519511702.877587,  -104.559807
1519511702.906144,  -108.333073
1519511702.934695,  -106.576962
1519511702.963245,  -103.705482
1519511702.991797,  -101.569672
1519511703.020349,  -101.688328
1519511703.048928,  -99.694904
1519511703.077492,  -99.505054
1519511703.106054,  -99.433861
1519511703.134630,  -98.176105
1519511703.163216,  -95.565670
1519511703.191781,  -98.698193
1519511703.220330,  -98.437149
1519511703.248890,  -97.226856
1519511703.277439,  -96.657307
1519511703.306000,  -94.830002
1519511703.334557,  -93.145084
1519511703.363137,  -94.379108
1519511703.391682,  -95.802982
1519511703.420228,  -96.301338
1519511703.448784,  -96.419994
1519511703.477349,  -94.948658
1519511703.505913,  -93.477322
1519511703.534471,  -93.145084
1519511703.563025,  -95.091045
1519511703.591566,  -93.809559
1519511703.620107,  -94.094334
1519511703.648649,  -93.524784
1519511703.677186,  -94.141796
1519511703.705735,  -95.114777
1519511703.734290,  -95.257164
1519511703.762836,  -95.494476
1519511703.791384,  -95.067314
1519511703.819935,  -95.541939
1519511703.848494,  -96.182682
1519511703.877040,  -96.419994
1519511703.905592,  -94.948658
1519511703.934144,  -94.640152
1519511703.962692,  -92.029716
1519511703.991251,  -91.578823
1519511704.019809,  -91.768673
1519511704.048350,  -93.667171
1519511704.076885,  -92.907772
1519511704.105421,  -91.033005
1519511704.133971,  -91.294048
1519511704.162508,  -90.771961
1519511704.191046,  -93.026428
1519511704.219600,  -94.070602
1519511704.248151,  -94.141796
1519511704.276710,  -96.870888
1519511704.305276,  -96.514919
1519511704.333851,  -93.524784
1519511704.362404,  -93.595978
1519511704.390972,  -92.717922
1519511704.419529,  -91.317780
1519511704.448072,  -91.175392
1519511704.476617,  -93.690903
1519511704.505166,  -92.907772
1519511704.533704,  -93.287472
1519511704.562279,  -92.765385
1519511704.590828,  -92.338223
1519511704.619362,  -90.985542
1519511704.647897,  -90.392262
1519511704.676439,  -90.439724
1519511704.704987,  -91.436436
1519511704.733512,  -90.653305
1519511704.762047,  -89.632862
1519511704.790584,  -89.087044
1519511704.819126,  -88.897194
1519511704.847664,  -88.280182
1519511704.876239,  -87.093620
1519511704.904813,  -85.907059
1519511704.933373,  -84.744228
1519511704.961913,  -83.889904
1519511704.990449,  -84.506916
1519511705.018990,  -82.988117
1519511705.047527,  -82.988117
1519511705.076071,  -83.367817
1519511705.104625,  -83.747517
1519511705.133181,  -83.961098
1519511705.161738,  -84.032291
1519511705.190281,  -85.907059
1519511705.218822,  -86.547802
1519511705.247366,  -86.571533
1519511705.275926,  -86.998695
1519511705.304458,  -86.310490
1519511705.333012,  -85.859596
1519511705.361559,  -83.225430
1519511705.390108,  -81.137081
1519511705.418659,  -81.896481
1519511705.447207,  -82.466030
1519511705.475758,  -81.967674
1519511705.504307,  -81.801556
1519511705.532854,  -82.703342
1519511705.561406,  -82.774536
1519511705.589956,  -80.614994
1519511705.618516,  -79.096195
1519511705.647064,  -77.601128
1519511705.675606,  -78.574108
1519511705.704162,  -77.838440
1519511705.732706,  -78.028290
1519511705.761256,  -77.719784
1519511705.789799,  -77.411278
1519511705.818343,  -78.241871
1519511705.846891,  -78.170677
1519511705.875436,  -77.031578
1519511705.903984,  -76.580685
1519511705.932523,  -76.699341
1519511705.961054,  -77.102772
1519511705.989589,  -77.363815
1519511706.018135,  -77.885902
1519511706.046670,  -80.923500
1519511706.075211,  -81.730362
1519511706.103801,  -78.479183
1519511706.132347,  -78.123215
1519511706.160908,  -77.885902
1519511706.189456,  -76.841728
1519511706.217999,  -75.512779
1519511706.246549,  -79.286045
1519511706.275088,  -84.910347
1519511706.303628,  -85.029003
1519511706.332218,  -84.008560
1519511706.360805,  -83.961098
1519511706.389365,  -83.818710
1519511706.417921,  -86.642727
1519511706.446471,  -89.846443
1519511706.475013,  -87.853020
1519511706.503561,  -83.201698
1519511706.532153,  -76.248447
1519511706.560713,  -76.865459
1519511706.589272,  -79.048733
1519511706.617827,  -83.889904
1519511706.646387,  -84.293335
1519511706.674953,  -87.425858
1519511706.703534,  -84.696766
1519511706.732071,  -84.459454
1519511706.760624,  -85.029003
1519511706.789175,  -87.069889
1519511706.817739,  -87.069889
1519511706.846292,  -88.992119
1519511706.874859,  -89.110775
1519511706.903426,  -89.205700
1519511706.931970,  -88.564957
1519511706.960515,  -87.710632
1519511706.989059,  -87.212276
1519511707.017638,  -87.663170
1519511707.046212,  -84.696766
1519511707.074789,  -85.527359
1519511707.103347,  -86.073177
1519511707.131908,  -85.978252
1519511707.160469,  -86.144371
1519511707.189032,  -83.700054
1519511707.217584,  -81.635437
1519511707.246140,  -83.035580
1519511707.274701,  -81.967674
1519511707.303271,  -82.086330
1519511707.331828,  -79.903057
1519511707.360388,  -80.757381
1519511707.388963,  -80.923500
1519511707.417533,  -79.784401
1519511707.446112,  -81.516781
1519511707.474673,  -82.299911
1519511707.503235,  -81.611706
1519511707.531816,  -82.988117
1519511707.560396,  -85.123928
1519511707.588963,  -86.595264
1519511707.617557,  -88.683613
1519511707.646130,  -85.740940
1519511707.674725,  -86.073177
1519511707.703292,  -82.869461
1519511707.731860,  -83.249161
1519511707.760423,  -83.533936
1519511707.788983,  -82.988117
1519511707.817558,  -85.100197
1519511707.846131,  -84.174679
1519511707.874735,  -83.866173
1519511707.903311,  -85.147659
1519511707.931879,  -84.317066
1519511707.960438,  -84.886616
1519511707.988995,  -86.880039
1519511708.017551,  -87.544514
1519511708.046109,  -89.395550
1519511708.074672,  -88.446301
1519511708.103219,  -86.713921
1519511708.131773,  -86.974964
1519511708.160326,  -87.615707
1519511708.188878,  -84.862885
1519511708.217439,  -84.008560
1519511708.245996,  -84.862885
1519511708.274552,  -85.693478
1519511708.303119,  -89.632862
1519511708.331697,  -85.432434
1519511708.360262,  -82.181255
1519511708.388828,  -86.618996
1519511708.417393,  -87.900482
1519511708.445943,  -87.805557
1519511708.474509,  -88.754807
1519511708.503068,  -88.683613
1519511708.531631,  -85.052734
1519511708.560196,  -90.439724
1519511708.588758,  -92.385685
1519511708.617315,  -89.965099
1519511708.645859,  -90.273605
1519511708.674417,  -91.578823
1519511708.702956,  -90.582111
1519511708.731496,  -91.127930
1519511708.760030,  -94.711346
1519511708.788578,  -96.681038
1519511708.817107,  -96.230145
1519511708.845642,  -99.979679
1519511708.874202,  -98.081181
1519511708.902746,  -100.359379
1519511708.931294,  -98.484612
1519511708.959840,  -97.084469
1519511708.988404,  -93.643440
1519511709.016960,  -93.762096
1519511709.045512,  -94.735077
1519511709.074087,  -94.284184
1519511709.102644,  -93.287472
1519511709.131200,  -90.487186
1519511709.159778,  -91.151661
1519511709.188339,  -88.351376
1519511709.216893,  -91.460167
1519511709.245442,  -90.344799
1519511709.274023,  -89.490475
1519511709.302577,  -87.876751
1519511709.331166,  -85.598553
1519511709.359755,  -86.500340
1519511709.388330,  -84.411991
1519511709.416891,  -84.293335
1519511709.445450,  -83.984829
1519511709.474025,  -81.018425
1519511709.502579,  -71.312351
1519511709.531134,  -69.437584
1519511709.559684,  -76.936653
1519511709.588244,  -77.363815
1519511709.616801,  -79.238583
1519511709.645350,  -80.614994
1519511709.673902,  -79.380970
1519511709.702451,  -79.167389
1519511709.731002,  -81.255737
1519511709.759550,  -81.540512
1519511709.788105,  -80.781113
1519511709.816664,  -81.920212
1519511709.845222,  -81.445587
1519511709.873797,  -81.184544
1519511709.902380,  -81.398125
1519511709.930933,  -80.496338
1519511709.959471,  -79.214851
1519511709.988017,  -80.638725
1519511710.016569,  -78.313065
1519511710.045111,  -78.360527
1519511710.073657,  -78.716496
1519511710.102215,  -79.072464
1519511710.130767,  -78.811420
1519511710.159309,  -80.614994
1519511710.187859,  -80.187832
1519511710.216403,  -80.116638
1519511710.244968,  -81.706631
1519511710.273529,  -83.083042
1519511710.302090,  -83.367817
1519511710.330641,  -84.198410
1519511710.359187,  -83.177967
1519511710.387737,  -81.398125
1519511710.416293,  -81.659168
1519511710.444853,  -80.899769
1519511710.473402,  -80.377682
1519511710.501950,  -81.042156
1519511710.530508,  -81.516781
1519511710.559056,  -82.228718
1519511710.587608,  -81.943943
1519511710.616155,  -82.727074
1519511710.644709,  -84.578110
1519511710.673264,  -83.700054
1519511710.701823,  -83.937366
1519511710.730381,  -82.466030
1519511710.758931,  -82.299911
1519511710.787496,  -82.323643
1519511710.816064,  -80.472607
1519511710.844623,  -78.716496
1519511710.873196,  -79.547089
1519511710.901754,  -77.363815
1519511710.930305,  -78.597839
